bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pd_fallback_used,bt_pd_fib_382,bt_pd_fib_618,bt_pd_fill_h,bt_pd_fill_l,bt_pd_h,bt_pd_l,bt_pd_outside_range,bt_pd_pending_h,bt_pd_pending_l,bt_pd_pending_round2_changed,bt_pd_pending_round2_h,bt_pd_pending_round2_l,bt_pd_round2_changed,bt_pd_round2_h,bt_pd_round2_l,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,nearest_raw_replay_cancel_age_bars,nearest_raw_replay_cancel_bar_high,nearest_raw_replay_cancel_bar_low,nearest_raw_replay_cancel_bar_touched_entry,nearest_raw_replay_cancel_bars,nearest_raw_replay_cancel_reason,nearest_raw_replay_close_type,nearest_raw_replay_detect_time_raw,nearest_raw_replay_entry,nearest_raw_replay_entry_diff,nearest_raw_replay_entry_ts,nearest_raw_replay_final_gap_bot,nearest_raw_replay_final_gap_top,nearest_raw_replay_gap_bot,nearest_raw_replay_gap_top,nearest_raw_replay_parallel_tfs,nearest_raw_replay_pattern,nearest_raw_replay_pd_fallback_used,nearest_raw_replay_pd_fib_382,nearest_raw_replay_pd_fib_618,nearest_raw_replay_pd_h,nearest_raw_replay_pd_l,nearest_raw_replay_pd_outside_range,nearest_raw_replay_sl_guard_count,nearest_raw_replay_sl_guard_key,nearest_raw_replay_sl_guard_scope,nearest_raw_replay_sl_guard_since,nearest_raw_replay_sl_guard_swing_ref,nearest_raw_replay_sweep_scan_age_min,nearest_raw_replay_sweep_scan_expiry_min,nearest_raw_replay_sweep_scan_price,nearest_raw_replay_sweep_scan_state,nearest_raw_replay_sweep_scan_tf,nearest_raw_replay_sweep_scan_time,nearest_raw_replay_sweep_scan_ts,nearest_raw_replay_tf,nearest_raw_replay_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
4449.43,2026-06-01 20:59:00,4465.05,2026-06-01 20:34:00,,,,True,4486.94,4495.94,4510.49,4472.39,4510.49,4472.39,True,4510.49,4472.39,H,4489.57,4472.39,H,4489.57,4472.39,-15.62,SL,,,,,,BUY,,,,,18.5,0.0,PNL_DIFF_SAME_BUCKET,4467.9325,2026-06-01 21:36:43,,4465.05,M1_S3_R,2026-06-01 21:34:05,,,,12.010000000000002,[sl 4464.64],,2.24,3.73,6.33,-0.29,BUY,,,,,,,,,535683453,,,LOOSE,600.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.63,False,MISMATCH,60.08
4380.03,2026-05-28 10:34:00,4386.05,2026-05-28 10:30:00,,,,False,4388.23,4391.91,4397.88,4382.26,4397.88,4382.26,False,4397.88,4382.26,,,,H,4388.23,4382.26,-6.02,PD_FILL_FAIL,,,,,,BUY,,,,,1.16,0.02,PNL_DIFF_SAME_BUCKET,4381.19,2026-05-28 11:34:09,,4386.03,M1_S3_R,2026-05-28 11:30:05,,,,-19.36,PD Zone fill rou,,-4.84,-4.84,-4.84,-4.84,BUY,,,,,,,,,533341179,,,LOOSE,600.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.34,False,MISMATCH,60.08
4494.16,2026-05-29 07:14:00,4494.66,2026-05-29 07:04:00,4494.16,M1,,True,4492.61,4493.37,4494.62,4491.36,4494.62,4491.36,True,4494.62,4491.36,L,4494.62,4489.13,L,4494.62,4489.13,0.5,SL,,,,,,SELL,,,1,M1 4494.16,-0.38,0.0,PNL_DIFF_SAME_BUCKET,4493.777499999999,2026-05-29 08:09:10,,4494.66,M1_S3_G,2026-05-29 08:04:06,,,,3.53,[sl 4494.16],,2.03,0.5,0.5,0.5,SELL,,,,,,,,,534236383,,,LOOSE,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,False,MISMATCH,60.1
4558.16,2026-05-29 21:52:00,4549.96,2026-05-29 21:52:00,,,,True,4534.33,4537.21,4541.89,4529.65,4541.89,4529.65,True,4541.89,4529.65,L,4535.41,4529.65,L,4541.89,4525.48,-8.2,SL,,,,,,SELL,,,,,0.87,0.07,PNL_DIFF_SAME_BUCKET,4559.03,2026-05-29 22:52:41,,4550.03,M1_S3_G,2026-05-29 22:52:11,,,,-36.0,[sl 4559.03],,-9.0,-9.0,-9.0,-9.0,SELL,,,,,,,,,534785869,,,LOOSE,601.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.8,False,MISMATCH,60.18
4498.0,2026-05-29 02:51:00,4502.19,2026-05-29 02:05:00,,,,False,4500.53,4501.7,4503.59,4498.64,4503.59,4498.64,False,4503.59,4498.64,,,,H,4503.73,4498.64,4.19,TP,,,,,,SELL,,,,,2.94,0.0,CLOSE_BUCKET_DIFF,4500.9375,2026-05-29 03:11:50,,4502.19,M1_S3_G_DOJI,2026-05-29 03:05:14,,,,5.01,[sl 4501.22],,2.1,0.97,0.97,0.97,SELL,,,,,,,,,534212395,,,LOOSE,602.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,False,MISMATCH,60.23
4565.0,2026-05-29 23:08:00,4570.21,2026-05-29 23:00:00,,,,False,4571.97,4580.87,4595.29,4557.55,4595.29,4557.55,False,4595.29,4557.55,,,,H,4572.29,4557.55,-5.21,PD_FILL_FAIL,,,,,,BUY,,,,,2.11,0.37,PNL_DIFF_SAME_BUCKET,4567.107499999999,2026-05-30 00:08:09,,4569.84,M1_S3_R,2026-05-30 00:00:22,,,,-10.93,PD Zone fill rou,,2.39,-4.44,-4.44,-4.44,BUY,,,,,,,,,534962286,,,LOOSE,604.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.72,False,MISMATCH,60.37
4497.08,2026-06-02 10:44:00,4497.64,2026-06-02 10:36:00,4497.08,M1,,True,4487.89,4489.19,4491.28,4485.8,4491.28,4485.8,True,4491.28,4485.8,L,4491.28,4485.69,L,4491.28,4485.69,0.56,SL,,,,,,SELL,,,1,M1 4497.08,-1.03,0.0,PNL_DIFF_SAME_BUCKET,4496.045,2026-06-02 11:44:42,,4497.64,M1_S3_G,2026-06-02 11:36:30,,,,6.54,[sl 4497.08],,2.34,3.0,0.6,0.6,SELL,,,,,,,,,536077669,,,LOOSE,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98,False,MISMATCH,60.5
4538.72,2026-06-01 07:00:00,4543.91,2026-06-01 06:52:00,4542.08,M1,,True,4540.15,4541.14,4542.74,4538.55,4542.74,4538.55,True,4542.74,4538.55,L,4543.69,4540.15,L,4542.74,4538.6,5.19,TP,,,,,,SELL,,,1,M1 4542.08,1.39,0.0,PNL_DIFF_SAME_BUCKET,4540.11,2026-06-01 08:00:05,,4543.91,M1_S3_R_DOJI,2026-06-01 07:52:33,,,,15.72,[tp 4538.72],,2.03,3.05,5.32,5.32,SELL,,,,,,,,,535199133,,,LOOSE,605.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53,False,MISMATCH,60.55
4487.94,2026-06-04 21:13:00,4493.73,2026-06-04 21:08:00,4487.94,M1,,True,4500.31,4503.8,4509.45,4494.66,4509.45,4494.66,True,4509.45,4494.66,L,4514.7,4491.24,H,4515.42,4494.66,-5.79,SL,,,,,,BUY,,,1,M1 4487.94,-2.49,0.49,PNL_DIFF_SAME_BUCKET,4485.45,2026-06-04 22:21:02,,4493.24,M1_S3_R,2026-06-04 22:08:33,,,,-30.84,[sl 4485.45],,-7.71,-7.71,-7.71,-7.71,BUY,,,,,,,,,537677569,,,LOOSE,605.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.05,False,MISMATCH,60.55
4481.41,2026-06-02 05:44:00,4481.41,2026-06-02 05:44:00,,,,False,4481.16,4482.06,,,4483.5,4479.72,False,4485.31,4481.53,H,4483.5,4481.53,,,,0.0,PD_FILL_FAIL,,,,,,BUY,,,,,2.32,0.0,CLOSE_LIFECYCLE_PD,4483.73,2026-06-02 06:47:16,,4481.41,M1_S3_G,2026-06-02 06:44:36,,,,9.36,[tp 4483.73],,2.34,2.34,2.34,2.34,BUY,,,,,,,,,535972738,,,LOOSE,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36,False,MISMATCH,60.6
4536.61,2026-05-29 17:48:00,4539.82,2026-05-29 17:45:00,,,,False,4532.45,4536.58,4543.27,4525.76,4543.27,4525.76,False,4543.27,4525.76,,,,L,4543.27,4536.41,3.21,PD_FILL_FAIL,,,,,,SELL,,,,,1.01,0.02,PNL_DIFF_SAME_BUCKET,4537.615,2026-05-29 18:48:09,,4539.84,M1_S3_R,2026-05-29 18:45:38,,,,8.9,PD Zone fill rou,,2.06,2.28,2.28,2.28,SELL,,,,,,,,,534615131,,,LOOSE,606.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,False,MISMATCH,60.63
4376.4,2026-05-28 12:12:00,4368.12,2026-05-28 12:02:00,4368.58,M1,,True,4373.46,4376.71,4381.96,4368.21,4381.96,4368.21,True,4381.96,4368.21,H,4373.71,4366.4,H,4374.93,4368.21,8.28,TP,,,,,,BUY,,,1,M1 4368.58,-6.94,0.03,CLOSE_BUCKET_DIFF,4369.455000000001,2026-05-28 13:05:11,,4368.09,M1_S3_G,2026-05-28 13:02:45,,,,5.46,[sl 4368.25],,2.05,3.09,0.16,0.16,BUY,,,,,,,,,533401366,,,LOOSE,607.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.82,False,MISMATCH,60.75
4457.23,2026-05-28 21:00:00,4426.88,2026-05-28 20:45:00,,,,True,4380.84,4389.76,4404.2,4366.4,4404.2,4366.4,True,4404.2,4366.4,L,4404.2,4375.48,L,4404.2,4375.48,-30.35,SL,,,,,,SELL,,,,,-30.6,0.01,PNL_DIFF_SAME_BUCKET,4426.625,2026-05-28 21:50:03,,4426.89,M15_S3_G,2026-05-28 21:45:50,,,,1.06,[sl 4427.25],,2.14,-0.36,-0.36,-0.36,SELL,,,,,,,,,533893461,,,LOOSE,608.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.41,False,MISMATCH,60.83
4505.36,2026-06-01 19:30:00,4499.36,2026-06-01 19:30:00,,,,False,4502.15,4504.99,4509.57,4497.57,4509.57,4497.57,False,4509.57,4497.57,H,4509.57,4503.43,,,,6.0,TP,,,,,,BUY,,,,,-5.84,3.76,CLOSE_BUCKET_DIFF,4499.52,2026-06-01 20:42:57,,4503.12,M5_S3_R,2026-06-01 20:30:30,,,,-13.72,[sl 4499.52],,-3.43,-3.43,-3.43,-3.43,BUY,,,,,,,,,535579032,,,LOOSE,608.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.72,False,MISMATCH,60.5
4564.06,2026-05-29 22:42:00,4582.59,2026-05-29 22:32:00,,,,False,4552.15,4568.62,4595.29,4525.48,4595.29,4525.48,False,4595.29,4525.48,,,,,,,18.53,TP,,,,,,SELL,,,,,16.44,0.33,CLOSE_BUCKET_DIFF,4580.500000000001,2026-05-29 23:37:00,,4582.92,M1_S3_R,2026-05-29 23:32:56,,,,9.68,[sl 4580.81],,2.08,3.38,2.11,2.11,SELL,,,,,,,,,534917176,,,LOOSE,609.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.85,False,MISMATCH,60.93
4339.9,2026-06-08 06:40:00,4322.52,2026-06-08 06:00:00,,,,False,4317.48,4322.35,4330.22,4309.61,4330.22,4309.61,False,4330.22,4309.61,,,,,,,-17.38,SL,,,,,,SELL,,,,,-5.89,0.0,LOOSE_MATCH_SL_GUARD,4334.01,2026-06-08 07:13:29,,4322.52,M5_S3_G,2026-06-08 07:01:02,,,,-45.2,SL Guard Group a,,-11.3,-11.3,-11.3,-11.3,SELL,,,,,,,,,539041518,,,LOOSE,610.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.82,False,MISMATCH,61.03
4457.46,2026-06-03 14:40:00,4458.21,2026-06-03 14:39:00,,,,False,4461.2,4465.41,4472.22,4454.39,4472.22,4454.39,False,4472.22,4454.39,L,4472.22,4454.39,H,4463.32,4454.39,-0.75,PD_FILL_FAIL,,,,,,BUY,,,,,0.47,0.0,,4457.93,2026-06-03 15:40:13,,4458.21,M1_S3_G,2026-06-03 15:40:12,,,,-1.0,Fill Trend Reche,,-0.25,-0.25,-0.25,-0.25,BUY,,,,,,,,,536805843,,,LOOSE,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,False,MATCH,61.2
4523.52,2026-05-29 19:20:00,4531.15,2026-05-29 19:00:00,,,,False,4532.5,4536.61,4543.27,4525.84,4543.27,4525.84,False,4543.27,4525.84,,,,H,4539.01,4525.84,-7.63,PD_FILL_FAIL,,,,,,BUY,,,,,10.4,3.88,PNL_DIFF_SAME_BUCKET,4533.92,2026-05-29 20:01:14,,4535.03,M1_S3_R,2026-05-29 20:01:09,,,,-4.44,PD Zone fill che,,-1.11,-1.11,-1.11,-1.11,BUY,,,,,,,,,534659631,,,LOOSE,615.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,False,MISMATCH,61.15
4488.07,2026-06-03 11:15:00,4473.84,2026-06-03 08:00:00,,,,False,4474.01,4481.3,4493.11,4462.2,4493.11,4462.2,False,4493.11,4462.2,,,,H,4496.69,4462.2,14.23,TP,,,,,,BUY,,,,,-13.32,0.0,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4474.75,2026-06-03 09:02:10,,4473.84,M5_S3_G,2026-06-03 09:02:06,,,,4.24,Fill Trend Reche,,1.06,1.06,1.06,1.06,BUY,,,,,,,,,536601024,,,LOOSE,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.99,False,MISMATCH,62.1
4380.53,2026-05-28 17:49:00,4384.98,2026-05-28 17:47:00,,,,True,4397.79,4400.23,4404.2,4393.82,4404.2,4393.82,True,4404.2,4393.82,H,4393.01,4382.77,H,4402.46,4393.82,-4.45,SL,,,,,,BUY,,,,,3.55,4.66,PNL_DIFF_SAME_BUCKET,4384.0825,2026-05-28 18:58:13,,4380.32,M15_S3_G_DOJI,2026-05-28 18:49:51,,,,15.05,[sl 4383.98],,2.06,3.18,6.15,3.66,BUY,,,,,,,,,533528554,,,LOOSE,633.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,False,MISMATCH,62.85
4554.49,2026-05-30 02:00:00,4557.93,2026-05-30 01:40:00,,,,False,4559.95,4565.1,4573.43,4551.62,4573.43,4551.62,False,4573.43,4551.62,,,,H,4561.67,4551.62,-3.44,PD_FILL_FAIL,,,,,,BUY,,,,,-0.63,0.09,PNL_DIFF_SAME_BUCKET,4553.86,2026-05-30 03:00:09,,4557.84,M5_S3_G,2026-05-30 02:44:27,,,,-15.92,PD Zone fill rou,,-3.98,-3.98,-3.98,-3.98,BUY,,,,,,,,,535030522,,,LOOSE,644.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.48,False,MISMATCH,64.45
4480.86,2026-06-01 20:00:00,4496.89,2026-06-01 14:45:00,,,,True,4541.78,4562.21,4595.29,4508.7,4595.29,4508.7,True,4595.29,4508.7,L,4520.79,4494.85,H,4525.23,4508.7,-16.03,SL,,,,,,BUY,,,,,18.42,1.37,PNL_DIFF_SAME_BUCKET,4499.28,2026-06-01 16:03:10,,4495.52,M1_S3_R,2026-06-01 15:51:23,,,,15.68,[sl 4499.44],,2.4,3.12,6.08,4.08,BUY,,,,,,,,,535426879,,,LOOSE,665.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.71,False,MISMATCH,66.38
4522.92,2026-05-29 20:18:00,4524.15,2026-05-29 20:15:00,,,,False,4520.76,4523.1,4526.89,4516.97,4526.89,4516.97,False,4526.89,4516.97,H/L,4526.89,4516.97,L,4526.89,4520.99,1.23,PD_FILL_FAIL,,,,,,SELL,,,,,6.25,4.01,CLOSE_LIFECYCLE_PD,4529.17,2026-05-29 21:38:59,,4528.16,M30_S3_G,2026-05-29 21:21:36,,,,-4.040000000000001,[sl 4533.14],,2.86,3.06,-4.98,-4.98,SELL,,,,,,,,,534700997,,,LOOSE,670.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.27,False,MISMATCH,66.6
4525.52,2026-05-29 14:30:00,4511.92,2026-05-29 12:45:00,,,,False,4504.76,4510.88,4520.79,4494.85,4520.79,4494.85,False,4520.79,4494.85,,,,,,,-13.6,SL,,,,,,SELL,,,,,-11.31,0.01,PNL_DIFF_SAME_BUCKET,4514.21,2026-05-29 13:59:24,,4511.93,M15_S3_R,2026-05-29 13:53:22,,,,-9.12,[sl 4514.21],,-2.28,-2.28,-2.28,-2.28,SELL,,,,,,,,,534412103,,,LOOSE,683.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,False,MISMATCH,68.37
4394.62,2026-05-28 17:30:00,4388.11,2026-05-28 14:30:00,4394.62,M5,,False,4404.17,4427.51,4465.28,4366.4,4465.28,4366.4,False,4465.28,4366.4,,,,,,,6.51,SL,,,,,,BUY,,,4,M5 4385.73 -> M5 4388.92 -> M5 4391.42 -> M5 4394.62,-1.8,0.01,PNL_DIFF_SAME_BUCKET,4392.82,2026-05-28 18:41:34,,4388.1,M30_S3_R,2026-05-28 15:41:30,,,,18.88,[sl 4394.62],,2.23,3.48,6.65,6.52,BUY,,,,,,,,,533539364,,,LOOSE,715.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.37,False,MISMATCH,71.5
4522.39,2026-06-02 13:25:00,4523.69,2026-06-02 13:05:00,4522.39,M1,,False,4487.88,4503.28,4528.19,4462.97,4528.19,4462.97,False,4528.19,4462.97,L,4492.37,4462.97,L,4528.19,4516.22,1.3,SL,,,,,,SELL,,,1,M1 4522.39,-0.7,2.83,CLOSE_LIFECYCLE_PD,4521.69,2026-06-02 14:20:08,,4520.86,M1_S3_R,2026-06-02 14:16:19,,,,-3.16,PD Zone fill rou,,-0.79,-0.79,-0.79,-0.79,SELL,,,,,,,,,536157696,,,LOOSE,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.46,False,MISMATCH,71.32
4457.23,2026-05-28 21:00:00,4446.39,2026-05-28 21:00:00,,,,False,4404.17,4427.51,4465.28,4366.4,4465.28,4366.4,False,4465.28,4366.4,L,4465.28,4366.4,,,,-10.84,SL_GUARD_GROUP,,,,,,SELL,M5+M15+M30,M15,,,-6.73,0.18,LOOSE_MATCH_SL_GUARD,4450.5,2026-05-28 22:12:59,,4446.57,H12_S3_G,2026-05-28 22:12:54,,,,-15.72,PD Zone fill che,,-3.93,-3.93,-3.93,-3.93,SELL,,,,,,,,,533702311,,,LOOSE,729.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.88,False,MISMATCH,72.9
4532.67,2026-06-02 15:15:00,4532.98,2026-06-02 14:55:00,,,,False,4525.87,4531.83,4541.48,4516.22,4541.48,4516.22,False,4541.48,4516.22,,,,L,4541.48,4528.04,0.31,PD_FILL_FAIL,,,,,,SELL,,,,,0.72,2.45,CLOSE_LIFECYCLE_PD,4533.3925,2026-06-02 16:22:03,,4535.43,M1_S3_G,2026-06-02 16:15:49,,,,8.15,[sl 4534.01],,2.04,3.27,1.42,1.42,SELL,,,,,,,,,536220472,,,LOOSE,810.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,False,MISMATCH,80.82
4540.11,2026-05-30 03:53:00,4544.56,2026-05-30 03:22:00,,,,False,4545.23,4546.73,4549.15,4542.81,4549.15,4542.81,False,4549.15,4542.81,L,4560.2,4542.81,L,4549.15,4541.84,-4.45,SL,,,,,,BUY,,,,,-3.91,1.28,PNL_DIFF_SAME_BUCKET,4536.2,2026-06-01 06:05:00,,4543.28,M5_S3_R,2026-05-30 04:45:15,,,,-28.32,[sl 4536.20],,-7.08,-7.08,-7.08,-7.08,BUY,,,,,,,,,535053250,,,LOOSE,833.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.87,False,MISMATCH,83.25
4466.99,2026-06-05 06:22:00,4471.12,2026-06-05 06:18:00,,,,False,4467.96,4470.35,4474.21,4464.1,4474.21,4464.1,False,4474.21,4464.1,,,,,,,4.13,TP,,,,,,SELL,,,,,9.05,4.83,CLOSE_LIFECYCLE_PD,4476.04,2026-06-05 04:54:54,,4475.95,M5_S3_G,2026-06-05 04:54:53,,,,-0.24,PD Zone fill che,,-0.06,-0.06,-0.06,-0.06,SELL,,,,,,,,,537954844,,,LOOSE,836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.37,False,MISMATCH,83.12
4482.14,2026-06-02 05:38:00,4482.35,2026-06-02 05:34:00,,,,False,4482.91,4483.77,4485.15,4481.53,4485.15,4481.53,False,4485.15,4481.53,,,,H,4483.5,4481.53,-0.21,PD_FILL_FAIL,,,,,,BUY,,,,,3.76,2.17,CLOSE_LIFECYCLE_PD,4485.905,2026-06-02 07:34:24,,4484.52,M15_S3_R,2026-06-02 07:00:39,,,,6.859999999999999,[sl 4484.91],,2.39,3.03,0.72,0.72,BUY,,,,,,,,,535974936,,,LOOSE,868.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,False,MISMATCH,86.65
4456.84,2026-06-03 20:18:00,4465.13,2026-06-03 20:03:00,,,,False,4459.93,4462.72,4467.23,4455.42,4467.23,4455.42,False,4467.23,4455.42,H,4467.23,4448.24,H,4465.37,4455.42,8.29,TP,,,,,,SELL,,,,,4.88,2.82,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4461.72,2026-06-03 18:33:43,,4462.31,M1_S3_R,2026-06-03 18:33:39,,,,2.44,Fill Trend Reche,,0.61,0.61,0.61,0.61,SELL,,,,,,,,,536925290,,,LOOSE,896.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.85,False,MISMATCH,89.35
4543.22,2026-06-01 07:04:00,4539.57,2026-06-01 07:00:00,,,,False,4540.96,4542.43,4544.79,4538.6,4544.79,4538.6,False,4544.79,4538.6,H,4542.74,4538.55,,,,3.65,TP,,,,,,BUY,,,,,-4.25,1.22,CLOSE_BUCKET_DIFF,4538.97,2026-06-01 08:54:13,,4540.79,M5_S3_R,2026-06-01 08:32:01,,,,-7.2,[sl 4538.97],,-1.8,-1.8,-1.8,-1.8,BUY,,,,,,,,,535211763,,,LOOSE,921.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.85,False,MISMATCH,92.02
4544.72,2026-06-01 06:28:00,4542.26,2026-06-01 06:24:00,,,,False,4538.28,4540.35,4543.69,4534.94,4543.69,4534.94,False,4543.69,4534.94,,,,L,4543.69,4540.15,-2.46,PD_FILL_FAIL,,,,,,SELL,,,,,-5.31,0.86,CLOSE_LIFECYCLE_PD,4539.4125,2026-06-01 08:00:05,,4543.12,M1_S3_G,2026-06-01 07:57:10,,,,14.91,[tp 4538.32],,2.16,3.11,4.82,4.82,SELL,,,,,,,,,535203455,,,LOOSE,932.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.37,False,MISMATCH,93.17
4501.74,2026-05-29 11:00:00,4496.44,2026-05-29 10:35:00,4496.01,M1,,False,4496.78,4497.7,4499.19,4495.29,4499.19,4495.29,False,4499.19,4495.29,L,4499.19,4495.29,H,4498.37,4495.29,5.3,TP,,,,,,BUY,,,1,M1 4496.01,-3.21,2.25,PNL_DIFF_SAME_BUCKET,4498.53,2026-05-29 09:00:02,,4494.19,M1_S3_R,2026-05-29 08:58:11,,,,17.36,[tp 4498.53],,4.34,4.34,4.34,4.34,BUY,,,,,,,,,534250097,,,LOOSE,970.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.06,False,MISMATCH,96.82
4515.44,2026-06-01 13:01:00,4522.46,2026-06-01 12:53:00,,,,True,4513.78,4516.93,4522.01,4508.7,4522.01,4508.7,True,4522.01,4508.7,L,4522.01,4512.71,L,4522.01,4512.71,7.02,TP,,,,,,SELL,,,,,4.68,2.82,CLOSE_LIFECYCLE_PD,4520.12,2026-06-01 11:13:32,,4519.64,M1_S3_G,2026-06-01 11:13:30,,,,-1.48,PD Zone fill che,,-0.37,-0.37,-0.37,-0.37,SELL,,,,,,,,,535281429,,,LOOSE,997.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,False,MISMATCH,99.5
4525.07,2026-05-29 14:55:00,4519.15,2026-05-29 14:30:00,4525.07,M1,,False,4510.91,4516.0,4524.22,4502.69,4524.22,4502.69,False,4524.22,4502.69,H,4524.22,4502.69,L,4524.22,4510.76,-5.92,SL,,,,,,SELL,,,1,M1 4525.07,-7.68,1.5,CLOSE_LIFECYCLE_PD,4517.39,2026-05-29 16:10:09,,4517.65,M1_S3_G,2026-05-29 16:10:07,,,,1.04,PD Zone fill che,,0.26,0.26,0.26,0.26,SELL,,,,,,,,,534513416,,,LOOSE,1002.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96,False,MISMATCH,100.12
