SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-14 13:35:00,,2026-09-14 15:55:00,,S20_18_XAGUSD,M15,,SELL,,63.97,,,64.36,,63.27,,0.01,,35.0,,5573.74,,,,False,BACKTEST_ONLY,TP,,70.0,
2026-09-14 14:20:00,,2026-09-14 15:40:00,,S20_18_EURUSD,M15,,BUY,,1.1553,,,1.1548,,1.156,,0.14,,-6.02,,5567.72,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-14 14:20:00,,2026-09-14 14:35:00,,S20_18_GBPUSD,M15,,BUY,,1.3489,,,1.3484,,1.3499,,0.11,,10.89,,5578.61,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 14:50:00,,2026-09-14 16:40:00,,S20_18_USDJPY,M15,,SELL,,154.3,,,154.58,,153.8,,0.14,,-25.36,,5553.25,,,,False,BACKTEST_ONLY,SL,,-28.0,
2026-09-14 15:05:00,,2026-09-14 15:30:00,,S20_18_XAUUSD,M15,,BUY,,4319.84,,,4316.07,,4326.63,,0.01,,-3.77,,5549.48,,,,False,BACKTEST_ONLY,SL,,-377.0,
2026-09-14 20:35:00,,2026-09-14 20:50:00,,S20_18_XAUUSD,M15,,BUY,,4278.62,,,4271.47,,4291.49,,0.01,,-7.15,,5542.33,,,,False,BACKTEST_ONLY,SL,,-715.0,
2026-09-14 20:40:00,,2026-09-14 23:40:00,,S20_18_XAGUSD,M15,,SELL,,63.06,,,63.4,,62.45,,0.01,,-17.0,,5525.33,,,,False,BACKTEST_ONLY,SL,,-34.0,
2026-09-14 20:50:00,,2026-09-14 22:35:00,,S20_18_EURUSD,M15,,BUY,,1.1531,,,1.1527,,1.1538,,0.14,,9.8,,5535.13,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 21:05:00,,2026-09-14 22:10:00,,S20_18_XAUUSD,M15,,BUY,,4259.97,,,4251.54,,4275.14,,0.01,,15.17,,5550.3,,,,False,BACKTEST_ONLY,TP,,1517.0,
2026-09-14 22:50:00,,2026-09-14 23:40:00,,S20_18_USDJPY,M15,,BUY,,154.67,,,154.37,,155.21,,0.14,,-27.21,,5523.09,,,,False,BACKTEST_ONLY,SL,,-30.0,
2026-09-14 23:05:00,,2026-09-14 23:30:00,,S20_18_XAUUSD,M15,,SELL,,4283.04,,,4288.94,,4272.42,,0.01,,-5.9,,5517.19,,,,False,BACKTEST_ONLY,SL,,-590.0,
2026-09-14 23:05:00,,2026-09-15 00:05:00,,S20_18_EURUSD,M15,,SELL,,1.1544,,,1.155,,1.1534,,0.14,,-7.98,,5509.21,,,,False,BACKTEST_ONLY,SL,,-0.1,
2026-09-14 23:05:00,,2026-09-14 23:50:00,,S20_18_GBPUSD,M15,,SELL,,1.3486,,,1.3492,,1.3473,,0.11,,-7.59,,5501.62,,,,False,BACKTEST_ONLY,SL,,-0.1,
