SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-08 18:00:30,,2026-09-09 01:48:58,,,M30,,BUY,,4395.88,4369.85,,4369.85,,4421.83,,0.5,,-1301.7,,-10107.31,M30-LTS_AUS2_314,3780756016,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2603.4
,2026-09-08 18:00:30,,2026-09-09 01:48:58,,,M30,,BUY,,4395.88,4369.85,,4369.85,,4421.83,,0.5,,-1301.7,,-11409.01,M30-LTS_AUS2_310,3780756005,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2603.4
,2026-09-08 18:00:31,,2026-09-09 01:48:58,,,M30,,BUY,,4396.26,4369.85,,4369.85,,4421.83,,0.5,,-1320.45,,-12729.46,M30-LTS_AUS2_353,3780756261,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2640.9
,2026-09-08 18:00:41,,2026-09-14 16:26:00,,,H1,,SELL,,4396.57,4284.58,,4450.36,,4284.58,,0.06,,671.96,,-12057.5,H1-LTS_AUS2_652,3780757203,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4284.58000],,11199.4
,2026-09-08 22:41:44,,2026-09-08 22:41:56,,,M15,,SELL,,4398.38,4398.38,,4410.5,,4398.38,,0.01,,0.0,,-12057.5,M15-LTS_AUS2_243,3783076512,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4398.38100],,0.0
,2026-09-08 22:41:54,,2026-09-09 20:25:09,,,M15,,BUY,,4398.64,4429.05,,4338.88,,4429.05,,0.07,,212.88,,-11844.62,M15-LTS_AUS2_645,3783076796,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 4429.05000],,3041.1
,2026-09-08 23:01:38,,2026-09-09 03:49:56,,,M15,,BUY,,4393.92,4345.3,,4345.3,,4419.33,,0.07,,-340.34,,-12184.96,M15-LTS_AUS2_645,3783195757,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4345.29900],,-4862.0
,2026-09-08 23:58:21,,2026-09-14 16:25:58,,,H1,,SELL,,4395.08,4285.59,,4449.19,,4285.59,,0.06,,656.93,,-11528.03,H1-LTS_AUS2_652,3783519884,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4285.58800],,10948.8
,2026-09-09 00:03:21,,2026-09-09 03:49:56,,,M15,,SELL,,4398.33,4347.16,,4416.95,,4347.16,,0.06,,307.02,,-11221.01,M15-LTS_AUS2_644,3783549690,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 4347.16200],,5116.9
,2026-09-09 00:03:21,,2026-09-11 10:22:40,,,H1,,SELL,,4398.33,4306.52,,4437.28,,4306.52,,0.06,,550.89,,-10670.12,H1-LTS_AUS2_652,3783549700,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4306.51700],,9181.4
,2026-09-09 00:23:21,,2026-09-09 03:49:56,,,M15,,BUY,,4393.68,4347.16,,4347.16,,4416.95,,0.07,,-325.63,,-10995.75,M15-LTS_AUS2_645,3783644368,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4347.16200],,-4651.8
,2026-09-09 00:23:21,,2026-09-11 10:22:30,,,H1,,BUY,,4393.68,4306.52,,4306.52,,4437.28,,0.01,,-87.16,,-11082.91,H1-LTS_AUS2_653,3783644379,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4306.51700],,-8716.3
,2026-09-09 00:33:21,,2026-09-09 03:49:56,,,M15,,SELL,,4394.94,4352.0,,4414.77,,4352.0,,0.06,,257.6,,-10825.31,M15-LTS_AUS2_644,3783673025,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 4352.00400],,4293.2
,2026-09-09 00:38:21,,2026-09-09 03:49:56,,,M15,,BUY,,4392.55,4352.0,,4352.0,,4414.77,,0.07,,-283.84,,-11109.15,M15-LTS_AUS2_645,3783699150,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4352.00400],,-4054.9
,2026-09-09 00:48:21,,2026-09-09 14:46:06,,,M15,,SELL,,4387.54,4412.07,,4412.07,,4332.3,,0.06,,-147.19,,-11256.34,M15-LTS_AUS2_644,3783748777,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4412.07300],,-2453.2
,2026-09-09 01:13:22,,2026-09-14 16:19:04,,,H1,,BUY,,4386.37,4286.89,,4286.89,,4441.69,,0.01,,-99.48,,-11355.82,H1-LTS_AUS2_653,3783833094,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4286.88500],,-9948.1
,2026-09-09 01:18:21,,2026-09-09 14:46:08,,,M15,,BUY,,4385.2,4412.07,,4332.3,,4412.07,,0.07,,188.09,,-11167.73,M15-LTS_AUS2_645,3783847496,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 4412.07300],,2687.0
,2026-09-09 10:00:20,,2026-09-09 10:00:22,,,M15,,BUY,,4381.52,4381.52,,4372.04,,4381.52,,0.5,,0.0,,-11167.73,M15-LTS_AUS2_41,3785695178,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4381.52100],,-0.0
,2026-09-09 11:15:22,,2026-09-09 11:15:43,,,M15,,SELL,,4373.3,4373.3,,4376.63,,4373.3,,0.5,,0.0,,-11167.73,M15-LTS_AUS2_74,3785986043,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4373.30300],,0.0
,2026-09-09 11:15:26,,2026-09-09 11:15:43,,,M15,,SELL,,4373.05,4373.05,,4376.63,,4373.05,,0.5,,0.0,,-11167.73,M15-LTS_AUS2_241,3785986368,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4373.05200],,0.0
,2026-09-09 14:23:03,,2026-09-10 19:17:13,,,M15,,SELL,,4407.06,4367.95,,4483.25,,4367.95,,0.07,,273.77,,-10893.96,M15-LTS_AUS2_645,3786957098,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4367.94600],,3911.0
,2026-09-09 14:38:02,,2026-09-10 19:05:32,,,M15,,SELL,,4408.64,4370.37,,4481.88,,4370.37,,0.07,,267.85,,-10626.11,M15-LTS_AUS2_645,3787025995,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4370.37400],,3826.5
,2026-09-09 14:48:02,,2026-09-10 19:00:51,,,M15,,SELL,,4411.34,4372.39,,4485.61,,4372.39,,0.07,,272.67,,-10353.44,M15-LTS_AUS2_645,3787085493,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4372.38800],,3895.3
,2026-09-09 15:13:38,,2026-09-09 22:06:03,,,H1,,BUY,,4405.69,4382.09,,4382.09,,4463.36,,0.06,,-141.58,,-10495.02,H1-LTS_AUS2_652,3787206392,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4382.09000],,-2359.6
,2026-09-09 15:13:38,,2026-09-10 19:17:13,,,M15,,BUY,,4405.76,4367.95,,4367.95,,4483.25,,0.06,,-226.9,,-10721.92,M15-LTS_AUS2_644,3787206385,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4367.94600],,-3781.7
,2026-09-09 15:48:36,,2026-09-10 19:30:36,,,M15,,SELL,,4401.75,4360.77,,4478.41,,4360.77,,0.07,,286.84,,-10435.08,M15-LTS_AUS2_645,3787355778,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4360.77200],,4097.7
,2026-09-09 16:03:36,,2026-09-10 19:30:38,,,M15,,SELL,,4401.6,4360.5,,4481.27,,4360.5,,0.07,,287.71,,-10147.37,M15-LTS_AUS2_645,3787413234,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4360.50300],,4110.1
,2026-09-09 16:13:36,,2026-09-10 19:30:36,,,M15,,BUY,,4398.6,4360.77,,4360.77,,4478.41,,0.06,,-226.94,,-10374.31,M15-LTS_AUS2_644,3787458226,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4360.77200],,-3782.3
