target_af,window_days,component_no,component_name,family,entry_tf,mode,rd_min,rd_max,fill_hour,weight,orders,pnl_per_001lot,pnl_weighted_full,lot_max,max_dd_pct,skipped_by_cb,ambiguous,m1_sl,m1_tp,unresolved
AF47,90,36,AMBFIX_DIR_S84c889_RD4.0_5.0_H17,s84,M15,direct,4.0,5.0,17,215.498,9,3.55,765.0179,0.01,1.33,1,26,11,10,5
AF47,90,37,AMBFIX_DIR_S84c889_RD2.7_3.4_H18,s84,M15,direct,2.7,3.4,18,434.774,2,3.08,1339.10392,0.02,0.35,0,26,11,10,5
AF47,90,38,AMBFIX_DIR_S84c889_RD2.7_3.4_H11,s84,M15,direct,2.7,3.4,11,888.785,2,0.42,373.2897,0.02,0.59,0,26,11,10,5
AF47,90,39,AMBFIX_DIR_S84c889_RD2.7_3.4_H20,s84,M15,direct,2.7,3.4,20,286.625,3,7.42,2126.7575,0.02,0.6,0,26,11,10,5
AF47,90,40,AMBFIX_INV_S84c889_RD2.0_2.7_H18,s84,M15,inverse,2.0,2.7,18,168.714,4,8.24,1390.20336,0.02,0.58,0,26,11,10,5
AF47,90,41,AMBFIX_INV_S84c889_RD2.7_3.4_H16,s84,M15,inverse,2.7,3.4,16,106.536,2,11.72,1248.60192,0.02,0.0,0,26,11,10,5
AF47,90,42,AMBFIX_DIR_S84c889_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,32.734,14,14.54,475.95236,0.01,1.38,0,26,11,10,5
AF47,90,43,AMBFIX_DIR_S86RUNc7171_ALL_H22,s86,M30,direct,,,22,124.801,4,140.15,17490.86015,0.01,5.45,0,0,0,0,0
AF47,90,44,AMBFIX_DIR_S86RUNc7171_ALL_H14,s86,M30,direct,,,14,125.633,4,9.83,1234.97239,0.01,5.13,0,0,0,0,0
AF47,90,45,AMBFIX_DIR_S86RUNc7171_ALL_H15,s86,M30,direct,,,15,31.539,7,224.05,7066.31295,0.01,2.34,0,0,0,0,0
AF47,90,46,AMBFIX_DIR_S86RUNc7171_ALL_H11,s86,M30,direct,,,11,23.755,6,201.53,4787.34515,0.01,2.54,0,0,0,0,0
AF47,90,47,AMBFIX_DIR_S86RUNc7171_ALL_H13,s86,M30,direct,,,13,145.72,2,-10.74,-1565.0328,0.01,4.12,0,0,0,0,0
AF47,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,s84,M15,inverse,4.0,5.0,17,172.759,16,35.45,6124.30655,0.01,0.42,0,259,74,62,123
AF47,120,2,AMBFIX_DIR_S84_RD2.7_3.4_H10,s84,M15,direct,2.7,3.4,10,196.726,16,22.14,4355.51364,0.02,1.75,3,259,74,62,123
AF47,120,3,AMBFIX_DIR_S84_RD2.7_3.4_H12,s84,M15,direct,2.7,3.4,12,123.035,19,37.0,4552.295,0.02,0.78,0,259,74,62,123
AF47,120,4,AMBFIX_DIR_S84_RD5.0_7.0_H17,s84,M15,direct,5.0,7.0,17,92.141,14,39.8,3667.2118,0.01,1.1,0,259,74,62,123
AF47,120,5,AMBFIX_INV_S84_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,325.852,13,11.97,3900.44844,0.01,0.66,0,259,74,62,123
AF47,120,6,AMBFIX_DIR_S84_RD5.0_7.0_H14,s84,M15,direct,5.0,7.0,14,222.36,10,16.43,3653.3748,0.01,0.75,0,259,74,62,123
AF47,120,7,AMBFIX_INV_S84_RD4.0_5.0_H22,s84,M15,inverse,4.0,5.0,22,258.309,9,4.8,1239.8832,0.01,0.85,0,259,74,62,123
AF47,120,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,19,33.79,3932.00714,0.01,0.68,0,259,74,62,123
AF47,120,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,9,10.56,2453.4576,0.01,0.68,0,259,74,62,123
AF47,120,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,11,8.6,1823.6902,0.01,1.52,0,259,74,62,123
AF47,120,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,9,7.32,2011.45548,0.01,0.74,0,259,74,62,123
AF47,120,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,26,26.21,1418.98319,0.01,1.81,10,259,74,62,123
AF47,120,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,1,3.68,1523.64144,0.04,0.0,0,259,74,62,123
AF47,120,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,10,3.53,487.63067,0.01,0.62,0,259,74,62,123
AF47,120,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,9,4.97,779.87749,0.01,0.81,0,259,74,62,123
AF47,120,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,13,22.5,3556.935,0.02,1.0,0,259,74,62,123
AF47,120,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,19,2.58,222.6282,0.01,1.59,5,259,74,62,123
AF47,120,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,14,12.23,1043.08447,0.01,0.56,0,259,74,62,123
AF47,120,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,6,0.26,12.0289,0.01,0.67,0,259,74,62,123
AF47,120,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,4,17.4,10177.2078,0.01,0.58,0,6,1,1,4
AF47,120,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,3,8.33,2869.61836,0.01,0.65,0,6,1,1,4
AF47,120,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,2,12.69,3097.48941,0.01,0.0,0,6,1,1,4
AF47,120,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,3,3.55,1224.17135,0.01,0.72,0,6,1,1,4
AF47,120,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,34,51.55,1232.61205,0.01,9.52,10,6,1,1,4
AF47,120,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,6,8.62,1047.70066,0.01,0.71,0,7,2,1,4
AF47,120,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,1,6.29,720.65159,0.01,0.0,0,7,2,1,4
AF47,120,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,4,23.84,9911.09856,0.01,0.0,0,9,2,3,4
AF47,120,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,2,11.9,2653.4382,0.01,0.0,0,9,2,3,4
AF47,120,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,8,22.8,16718.8068,0.01,0.49,0,25,7,7,11
AF47,120,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,2,12.44,6541.61132,0.02,0.0,0,25,7,7,11
AF47,120,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,4,14.4,4622.76,0.01,0.0,0,25,7,7,11
AF47,120,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,6,18.76,9222.94128,0.02,0.35,0,32,11,10,11
AF47,120,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,4,8.26,3610.68554,0.01,0.39,0,32,11,10,11
AF47,120,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,2,12.44,3406.4452,0.02,0.0,0,32,11,10,11
AF47,120,35,AMBFIX_DIR_S84c889_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,70.685,9,28.34,2003.2129,0.01,0.49,0,32,11,10,11
AF47,120,36,AMBFIX_DIR_S84c889_RD4.0_5.0_H17,s84,M15,direct,4.0,5.0,17,215.498,12,9.57,2062.31586,0.01,1.32,1,32,11,10,11
AF47,120,37,AMBFIX_DIR_S84c889_RD2.7_3.4_H18,s84,M15,direct,2.7,3.4,18,434.774,3,6.42,2791.24908,0.02,0.69,0,32,11,10,11
AF47,120,38,AMBFIX_DIR_S84c889_RD2.7_3.4_H11,s84,M15,direct,2.7,3.4,11,888.785,3,7.9,7021.4015,0.02,0.59,0,32,11,10,11
AF47,120,39,AMBFIX_DIR_S84c889_RD2.7_3.4_H20,s84,M15,direct,2.7,3.4,20,286.625,3,7.42,2126.7575,0.02,0.6,0,32,11,10,11
AF47,120,40,AMBFIX_INV_S84c889_RD2.0_2.7_H18,s84,M15,inverse,2.0,2.7,18,168.714,5,13.14,2216.90196,0.02,0.58,0,32,11,10,11
AF47,120,41,AMBFIX_INV_S84c889_RD2.7_3.4_H16,s84,M15,inverse,2.7,3.4,16,106.536,3,17.28,1840.94208,0.02,0.0,0,32,11,10,11
AF47,120,42,AMBFIX_DIR_S84c889_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,32.734,20,32.03,1048.47002,0.01,1.35,0,32,11,10,11
AF47,120,43,AMBFIX_DIR_S86RUNc7171_ALL_H22,s86,M30,direct,,,22,124.801,7,185.82,23190.52182,0.01,5.25,0,0,0,0,0
AF47,120,44,AMBFIX_DIR_S86RUNc7171_ALL_H14,s86,M30,direct,,,14,125.633,5,89.87,11290.63771,0.01,4.77,0,0,0,0,0
AF47,120,45,AMBFIX_DIR_S86RUNc7171_ALL_H15,s86,M30,direct,,,15,31.539,8,183.04,5772.89856,0.01,4.1,0,0,0,0,0
AF47,120,46,AMBFIX_DIR_S86RUNc7171_ALL_H11,s86,M30,direct,,,11,23.755,6,201.53,4787.34515,0.01,2.54,0,0,0,0,0
AF47,120,47,AMBFIX_DIR_S86RUNc7171_ALL_H13,s86,M30,direct,,,13,145.72,3,189.61,27629.9692,0.01,3.43,0,0,0,0,0
AF47,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,s84,M15,inverse,4.0,5.0,17,172.759,19,39.36,6799.79424,0.01,0.45,0,321,74,62,185
AF47,150,2,AMBFIX_DIR_S84_RD2.7_3.4_H10,s84,M15,direct,2.7,3.4,10,196.726,19,26.6,5232.9116,0.02,1.74,3,321,74,62,185
AF47,150,3,AMBFIX_DIR_S84_RD2.7_3.4_H12,s84,M15,direct,2.7,3.4,12,123.035,20,44.64,5492.2824,0.02,0.78,0,321,74,62,185
AF47,150,4,AMBFIX_DIR_S84_RD5.0_7.0_H17,s84,M15,direct,5.0,7.0,17,92.141,15,44.67,4115.93847,0.01,1.1,0,321,74,62,185
AF47,150,5,AMBFIX_INV_S84_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,325.852,13,11.97,3900.44844,0.01,0.66,0,321,74,62,185
AF47,150,6,AMBFIX_DIR_S84_RD5.0_7.0_H14,s84,M15,direct,5.0,7.0,14,222.36,10,16.43,3653.3748,0.01,0.75,0,321,74,62,185
AF47,150,7,AMBFIX_INV_S84_RD4.0_5.0_H22,s84,M15,inverse,4.0,5.0,22,258.309,11,14.09,3639.57381,0.01,0.84,0,321,74,62,185
AF47,150,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,19,33.79,3932.00714,0.01,0.68,0,321,74,62,185
AF47,150,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,12,14.04,3261.9834,0.01,0.68,0,321,74,62,185
AF47,150,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,13,18.25,3870.04025,0.01,1.5,0,321,74,62,185
AF47,150,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,10,10.31,2833.07459,0.01,0.74,0,321,74,62,185
AF47,150,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,29,42.91,2323.10449,0.01,1.79,10,321,74,62,185
AF47,150,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,3,2.08,861.18864,0.04,0.54,0,321,74,62,185
AF47,150,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,13,6.75,932.43825,0.01,1.03,0,321,74,62,185
AF47,150,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,11,4.62,724.95654,0.01,0.81,0,321,74,62,185
AF47,150,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,20,-9.52,-1504.97872,0.02,2.29,10,321,74,62,185
AF47,150,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,24,9.36,807.6744,0.01,1.58,5,321,74,62,185
AF47,150,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,14,20.27,1728.80803,0.01,0.53,0,321,74,62,185
AF47,150,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,11,4.14,191.5371,0.01,0.68,0,321,74,62,185
AF47,150,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,5,25.24,14762.80028,0.01,0.58,0,6,1,1,4
AF47,150,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,4,15.87,5467.08804,0.01,0.65,0,6,1,1,4
AF47,150,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,5,33.3,8128.1637,0.01,0.0,0,6,1,1,4
AF47,150,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,4,10.24,3531.13088,0.01,0.72,0,6,1,1,4
AF47,150,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,41,90.55,2165.14105,0.01,9.19,10,6,1,1,4
AF47,150,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,8,7.1,862.9553,0.01,0.8,0,7,2,1,4
AF47,150,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,4,26.9,3081.9599,0.01,0.0,0,7,2,1,4
AF47,150,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,4,23.84,9911.09856,0.01,0.0,0,10,2,3,5
AF47,150,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,3,4.5,1003.401,0.01,0.74,0,10,2,3,5
AF47,150,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,10,33.39,24484.25259,0.01,0.49,0,34,7,7,20
AF47,150,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,4,24.02,12630.98906,0.02,0.0,0,34,7,7,20
AF47,150,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,5,17.67,5672.51175,0.01,0.0,0,34,7,7,20
AF47,150,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,6,18.76,9222.94128,0.02,0.35,0,42,11,10,21
AF47,150,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,5,12.63,5520.93927,0.01,0.39,0,42,11,10,21
AF47,150,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,5,16.68,4567.4844,0.02,0.73,0,42,11,10,21
AF47,150,35,AMBFIX_DIR_S84c889_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,70.685,12,43.87,3100.95095,0.01,0.49,0,42,11,10,21
AF47,150,36,AMBFIX_DIR_S84c889_RD4.0_5.0_H17,s84,M15,direct,4.0,5.0,17,215.498,16,10.66,2297.20868,0.01,1.32,1,42,11,10,21
AF47,150,37,AMBFIX_DIR_S84c889_RD2.7_3.4_H18,s84,M15,direct,2.7,3.4,18,434.774,4,13.62,5921.62188,0.02,0.69,0,42,11,10,21
AF47,150,38,AMBFIX_DIR_S84c889_RD2.7_3.4_H11,s84,M15,direct,2.7,3.4,11,888.785,4,14.18,12602.9713,0.02,0.58,0,42,11,10,21
AF47,150,39,AMBFIX_DIR_S84c889_RD2.7_3.4_H20,s84,M15,direct,2.7,3.4,20,286.625,4,14.62,4190.4575,0.02,0.6,0,42,11,10,21
AF47,150,40,AMBFIX_INV_S84c889_RD2.0_2.7_H18,s84,M15,inverse,2.0,2.7,18,168.714,8,5.2,877.3128,0.02,1.28,0,42,11,10,21
AF47,150,41,AMBFIX_INV_S84c889_RD2.7_3.4_H16,s84,M15,inverse,2.7,3.4,16,106.536,4,9.66,1029.13776,0.02,0.76,0,42,11,10,21
AF47,150,42,AMBFIX_DIR_S84c889_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,32.734,27,51.42,1683.18228,0.01,1.33,0,42,11,10,21
AF47,150,43,AMBFIX_DIR_S86RUNc7171_ALL_H22,s86,M30,direct,,,22,124.801,8,229.29,28615.62129,0.01,5.07,0,0,0,0,0
AF47,150,44,AMBFIX_DIR_S86RUNc7171_ALL_H14,s86,M30,direct,,,14,125.633,6,69.84,8774.20872,0.01,4.86,0,0,0,0,0
AF47,150,45,AMBFIX_DIR_S86RUNc7171_ALL_H15,s86,M30,direct,,,15,31.539,10,176.82,5576.72598,0.01,6.9,0,0,0,0,0
AF47,150,46,AMBFIX_DIR_S86RUNc7171_ALL_H11,s86,M30,direct,,,11,23.755,7,176.39,4190.14445,0.01,2.59,0,0,0,0,0
AF47,150,47,AMBFIX_DIR_S86RUNc7171_ALL_H13,s86,M30,direct,,,13,145.72,3,189.61,27629.9692,0.01,3.43,0,0,0,0,0
AF47,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,s84,M15,inverse,4.0,5.0,17,172.759,22,17.47,3018.09973,0.01,1.29,10,371,74,62,235
AF47,180,2,AMBFIX_DIR_S84_RD2.7_3.4_H10,s84,M15,direct,2.7,3.4,10,196.726,22,42.24,8309.70624,0.02,1.72,3,371,74,62,235
AF47,180,3,AMBFIX_DIR_S84_RD2.7_3.4_H12,s84,M15,direct,2.7,3.4,12,123.035,21,35.62,4382.5067,0.02,0.78,0,371,74,62,235
AF47,180,4,AMBFIX_DIR_S84_RD5.0_7.0_H17,s84,M15,direct,5.0,7.0,17,92.141,16,49.38,4549.92258,0.01,1.09,0,371,74,62,235
AF47,180,5,AMBFIX_INV_S84_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,325.852,14,15.33,4995.31116,0.01,0.66,0,371,74,62,235
AF47,180,6,AMBFIX_DIR_S84_RD5.0_7.0_H14,s84,M15,direct,5.0,7.0,14,222.36,13,19.9,4424.964,0.01,0.75,0,371,74,62,235
AF47,180,7,AMBFIX_INV_S84_RD4.0_5.0_H22,s84,M15,inverse,4.0,5.0,22,258.309,14,18.98,4902.70482,0.01,0.84,0,371,74,62,235
AF47,180,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,22,27.77,3231.48382,0.01,0.68,0,371,74,62,235
AF47,180,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,18,15.07,3501.28845,0.01,0.68,0,371,74,62,235
AF47,180,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,16,34.72,7362.61904,0.01,1.48,0,371,74,62,235
AF47,180,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,11,6.51,1788.87639,0.01,0.74,0,371,74,62,235
AF47,180,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,29,42.91,2323.10449,0.01,1.79,10,371,74,62,235
AF47,180,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,3,2.08,861.18864,0.04,0.54,0,371,74,62,235
AF47,180,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,16,1.7,234.8363,0.01,1.04,0,371,74,62,235
AF47,180,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,11,4.62,724.95654,0.01,0.81,0,371,74,62,235
AF47,180,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,25,15.1,2387.0986,0.02,1.4,10,371,74,62,235
AF47,180,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,29,16.66,1437.5914,0.01,1.57,5,371,74,62,235
AF47,180,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,16,19.42,1656.31238,0.01,0.53,0,371,74,62,235
AF47,180,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,13,3.91,180.89615,0.01,0.71,0,371,74,62,235
AF47,180,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,7,24.31,14218.84607,0.01,0.71,0,10,1,1,8
AF47,180,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,5,22.25,7664.947,0.01,0.64,0,10,1,1,8
AF47,180,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,8,42.14,10285.91046,0.01,0.63,0,10,1,1,8
AF47,180,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,5,16.72,5765.67464,0.01,0.71,0,10,1,1,8
AF47,180,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,46,105.29,2517.58919,0.01,9.07,10,10,1,1,8
AF47,180,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,9,13.24,1609.22932,0.01,0.8,0,11,2,1,8
AF47,180,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,7,35.74,4094.76754,0.01,0.63,0,11,2,1,8
AF47,180,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,7,28.18,11715.38412,0.01,0.67,0,13,2,3,8
AF47,180,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,3,4.5,1003.401,0.01,0.74,0,13,2,3,8
AF47,180,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,12,33.93,24880.22433,0.01,0.49,0,43,7,7,29
AF47,180,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,6,21.42,11263.77126,0.02,0.77,0,43,7,7,29
AF47,180,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,8,12.32,3955.028,0.01,0.54,0,43,7,7,29
AF47,180,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,6,18.76,9222.94128,0.02,0.35,0,51,11,10,30
AF47,180,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,7,13.01,5687.04829,0.01,0.4,0,51,11,10,30
AF47,180,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,6,22.32,6111.8856,0.02,0.73,0,51,11,10,30
AF47,180,35,AMBFIX_DIR_S84c889_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,70.685,13,39.08,2762.3698,0.01,0.49,0,51,11,10,30
AF47,180,36,AMBFIX_DIR_S84c889_RD4.0_5.0_H17,s84,M15,direct,4.0,5.0,17,215.498,19,15.33,3303.58434,0.01,1.31,1,51,11,10,30
AF47,180,37,AMBFIX_DIR_S84c889_RD2.7_3.4_H18,s84,M15,direct,2.7,3.4,18,434.774,5,10.14,4408.60836,0.02,0.69,0,51,11,10,30
AF47,180,38,AMBFIX_DIR_S84c889_RD2.7_3.4_H11,s84,M15,direct,2.7,3.4,11,888.785,5,18.1,16087.0085,0.02,0.58,0,51,11,10,30
AF47,180,39,AMBFIX_DIR_S84c889_RD2.7_3.4_H20,s84,M15,direct,2.7,3.4,20,286.625,4,14.62,4190.4575,0.02,0.6,0,51,11,10,30
AF47,180,40,AMBFIX_INV_S84c889_RD2.0_2.7_H18,s84,M15,inverse,2.0,2.7,18,168.714,9,9.18,1548.79452,0.02,1.28,0,51,11,10,30
AF47,180,41,AMBFIX_INV_S84c889_RD2.7_3.4_H16,s84,M15,inverse,2.7,3.4,16,106.536,6,10.62,1131.41232,0.02,0.76,0,51,11,10,30
AF47,180,42,AMBFIX_DIR_S84c889_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,32.734,29,66.79,2186.30386,0.01,1.31,0,51,11,10,30
AF47,180,43,AMBFIX_DIR_S86RUNc7171_ALL_H22,s86,M30,direct,,,22,124.801,8,229.29,28615.62129,0.01,5.07,0,0,0,0,0
AF47,180,44,AMBFIX_DIR_S86RUNc7171_ALL_H14,s86,M30,direct,,,14,125.633,6,69.84,8774.20872,0.01,4.86,0,0,0,0,0
AF47,180,45,AMBFIX_DIR_S86RUNc7171_ALL_H15,s86,M30,direct,,,15,31.539,10,176.82,5576.72598,0.01,6.9,0,0,0,0,0
AF47,180,46,AMBFIX_DIR_S86RUNc7171_ALL_H11,s86,M30,direct,,,11,23.755,8,143.44,3407.4172,0.01,5.81,0,0,0,0,0
AF47,180,47,AMBFIX_DIR_S86RUNc7171_ALL_H13,s86,M30,direct,,,13,145.72,3,189.61,27629.9692,0.01,3.43,0,0,0,0,0
