Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
Naiya Hidden,H1,2025-11-26 11:00,BUY,4275.95,4275.95,4156.11,4392.04,4322.38,False,68.62,10.89,0.01,0.8,1.65,2.76,9.04,1,SL,-119.84,2025-11-26 11:00,-1494911.4199999853,2025-11-26,2025-11
Naiya Doji,H1,2025-11-26 12:00,SELL,4164.59,4164.59,4168.72,4102.22,4156.33,False,74.2,11.4,0.01,1.03,1.93,11.41,15.11,1,SL,-4.13,2025-11-26 12:00,-1494915.5499999851,2025-11-26,2025-11
Naiya Doji,H1,2025-11-26 13:00,BUY,4160.59,4160.59,4156.07,4177.77,4169.63,False,62.91,12.81,0.01,0.59,1.53,16.38,24.6,1,SL,-4.52,2025-11-26 13:00,-1494920.0699999852,2025-11-26,2025-11
Naiya,H1,2025-11-26 13:00,BUY,4162.77,4162.77,4156.07,4177.77,4176.17,False,62.91,12.81,0.01,0.59,1.53,16.38,24.6,1,SL,-6.7,2025-11-26 13:00,-1494926.7699999851,2025-11-26,2025-11
Naiya Hidden,H1,2025-11-26 13:00,BUY,4275.95,4275.95,4157.31,4392.04,4322.38,False,62.91,12.81,0.01,0.59,1.53,16.38,24.6,1,SL,-118.64,2025-11-26 13:00,-1495045.409999985,2025-11-26,2025-11
Naiya Hidden,H1,2025-11-26 13:00,BUY,4150.11,4150.11,4127.93,4195.16,4194.47,False,62.91,12.81,0.01,0.59,1.53,16.38,24.6,3,TP,45.05,2025-11-28 15:00,-1495000.359999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-26 14:00,SELL,4164.59,4164.59,4168.72,4102.22,4156.33,False,60.45,13.55,0.01,0.5,1.49,1.82,17.47,1,SL,-4.13,2025-11-26 18:00,-1495004.4899999849,2025-11-26,2025-11
Naiya,H1,2025-11-26 14:00,SELL,4160.12,4160.12,4172.92,4099.62,4134.52,False,60.45,13.55,0.01,0.5,1.49,1.82,17.47,1,SL,-12.8,2025-11-28 01:00,-1495017.289999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-26 16:00,SELL,4161.65,4161.65,4168.5,4102.36,4147.95,False,57.49,14.94,0.01,0.71,1.79,23.12,28.98,2,SL,-6.85,2025-11-26 17:00,-1495024.139999985,2025-11-26,2025-11
Naiya Doji,H1,2025-11-26 16:00,SELL,4161.65,4161.65,4168.5,4102.36,4147.95,False,57.49,14.94,0.01,0.71,1.79,23.12,28.98,1,SL,-6.85,2025-11-26 17:00,-1495030.989999985,2025-11-26,2025-11
Naiya Hidden,H1,2025-11-26 17:00,BUY,4275.95,4275.95,4136.17,4392.04,4322.38,False,52.68,14.12,0.01,0.71,1.83,1.61,7.76,1,TP,116.09,2025-12-22 04:00,-1494914.899999985,2025-12-22,2025-12
Naiya Hidden,H1,2025-11-26 18:00,BUY,4275.95,4275.95,4160.16,4392.04,4322.38,False,50.56,13.8,0.01,0.67,1.84,0.07,4.74,1,SL,-115.79,2025-11-26 19:00,-1495030.689999985,2025-11-26,2025-11
Naiya Hidden,H1,2025-11-26 19:00,BUY,4275.95,4275.95,4164.6,4392.04,4322.38,False,51.39,14.01,0.01,0.57,1.78,2.53,13.5,1,SL,-111.35,2025-11-26 19:00,-1495142.0399999851,2025-11-26,2025-11
Naiya Doji,H1,2025-11-26 19:00,BUY,4160.59,4160.59,4156.07,4184.06,4169.63,False,51.39,14.01,0.01,0.57,1.78,2.53,13.5,3,SL,-4.52,2025-11-27 02:00,-1495146.5599999852,2025-11-27,2025-11
Naiya Doji,H1,2025-11-26 19:00,BUY,4160.59,4160.59,4156.07,4184.06,4169.63,False,51.39,14.01,0.01,0.57,1.78,2.53,13.5,2,SL,-4.52,2025-11-27 02:00,-1495151.0799999852,2025-11-27,2025-11
Naiya Doji,H1,2025-11-26 19:00,BUY,4160.59,4160.59,4156.07,4184.06,4169.63,False,51.39,14.01,0.01,0.57,1.78,2.53,13.5,1,SL,-4.52,2025-11-27 02:00,-1495155.5999999852,2025-11-27,2025-11
Naiya,H1,2025-11-26 20:00,SELL,4167.09,4167.09,4169.84,4116.17,4161.59,False,50.5,13.93,0.01,0.5,1.75,1.43,7.24,1,SL,-2.75,2025-11-26 20:00,-1495158.3499999852,2025-11-26,2025-11
Naiya Hidden,H1,2025-11-26 22:00,BUY,4275.95,4275.95,4160.82,4392.04,4322.38,False,54.35,12.73,0.01,0.45,1.78,0.05,5.31,1,SL,-115.13,2025-11-27 02:00,-1495273.479999985,2025-11-27,2025-11
Naiya,H1,2025-11-27 02:00,BUY,4153.38,4153.38,4140.09,4193.94,4179.96,False,46.48,12.53,0.01,0.16,1.55,10.21,16.63,9,TP,40.56,2025-11-28 15:00,-1495232.919999985,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-27 05:00,BUY,4275.95,4275.95,4143.85,4392.04,4322.38,False,48.0,10.58,0.01,0.06,1.46,3.39,11.93,1,SL,-132.1,2025-11-27 05:00,-1495365.0199999851,2025-11-27,2025-11
Naiya Hidden,H1,2025-11-27 06:00,BUY,4275.95,4275.95,4142.17,4392.04,4322.38,False,53.95,10.1,0.01,-0.04,1.37,3.71,9.98,1,TP,116.09,2025-12-22 04:00,-1495248.929999985,2025-12-22,2025-12
Naiya Hidden,H1,2025-11-27 08:00,BUY,4275.95,4275.95,4146.5,4392.04,4322.38,False,42.54,8.82,0.01,0.27,1.67,2.69,6.76,1,TP,116.09,2025-12-22 04:00,-1495132.839999985,2025-12-22,2025-12
Naiya Hidden,H1,2025-11-27 09:00,BUY,4275.95,4275.95,4155.06,4392.04,4322.38,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,1,SL,-120.89,2025-11-27 10:00,-1495253.7299999848,2025-11-27,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4116.92,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,7,SL,-3.04,2025-11-28 01:00,-1495256.769999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4116.92,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,6,SL,-3.04,2025-11-28 01:00,-1495259.809999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4116.92,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,5,SL,-3.04,2025-11-28 01:00,-1495262.849999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4116.92,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,4,SL,-3.04,2025-11-28 01:00,-1495265.889999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4116.92,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,3,SL,-3.04,2025-11-28 01:00,-1495268.929999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4116.92,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,2,SL,-3.04,2025-11-28 01:00,-1495271.969999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 09:00,SELL,4165.58,4165.58,4168.62,4126.63,4159.5,False,48.63,9.02,0.01,0.39,1.8,5.6,7.46,1,SL,-3.04,2025-11-28 01:00,-1495275.009999985,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-27 10:00,BUY,4275.95,4275.95,4159.11,4392.04,4322.38,False,44.72,9.31,0.01,0.22,1.62,7.05,17.55,1,SL,-116.84,2025-11-27 10:00,-1495391.8499999852,2025-11-27,2025-11
Naiya Doji,H1,2025-11-27 10:00,BUY,4148.64,4148.64,4142.67,4189.4,4160.58,False,44.72,9.31,0.01,0.22,1.62,7.05,17.55,3,TP,40.76,2025-11-28 02:00,-1495351.0899999852,2025-11-28,2025-11
Naiya,H1,2025-11-27 10:00,BUY,4150.75,4150.75,4144.74,4188.12,4162.77,False,44.72,9.31,0.01,0.22,1.62,7.05,17.55,3,TP,37.37,2025-11-28 02:00,-1495313.719999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 10:00,BUY,4148.64,4148.64,4142.67,4189.4,4160.58,False,44.72,9.31,0.01,0.22,1.62,7.05,17.55,2,TP,40.76,2025-11-28 02:00,-1495272.959999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 10:00,BUY,4148.64,4148.64,4142.67,4189.4,4160.58,False,44.72,9.31,0.01,0.22,1.62,7.05,17.55,1,TP,40.76,2025-11-28 02:00,-1495232.199999985,2025-11-28,2025-11
Naiya,H1,2025-11-27 11:00,SELL,4160.13,4160.13,4167.07,4127.59,4146.25,False,44.1,9.37,0.01,0.16,1.56,2.23,8.17,1,SL,-6.94,2025-11-28 01:00,-1495239.139999985,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-27 13:00,BUY,4275.95,4275.95,4155.43,4392.04,4322.38,False,41.76,9.43,0.01,0.07,1.48,3.35,5.57,1,SL,-120.52,2025-11-27 13:00,-1495359.659999985,2025-11-27,2025-11
Naiya,H1,2025-11-27 14:00,SELL,4156.43,4156.43,4162.51,4130.41,4144.27,False,42.13,9.63,0.01,0.08,1.5,1.02,8.9,1,SL,-6.08,2025-11-28 00:00,-1495365.739999985,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 15:00,SELL,4159.22,4159.22,4162.51,4130.41,4152.64,False,41.0,9.82,0.01,0.02,1.44,1.79,7.82,2,SL,-3.29,2025-11-28 00:00,-1495369.0299999851,2025-11-28,2025-11
Naiya Doji,H1,2025-11-27 15:00,SELL,4159.22,4159.22,4162.51,4130.41,4152.64,False,41.0,9.82,0.01,0.02,1.44,1.79,7.82,1,SL,-3.29,2025-11-28 00:00,-1495372.3199999852,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-27 15:00,BUY,4275.95,4275.95,4148.65,4392.04,4322.38,False,41.0,9.82,0.01,0.02,1.44,1.79,7.82,1,TP,116.09,2025-12-22 04:00,-1495256.229999985,2025-12-22,2025-12
Naiya Doji,H1,2025-11-27 16:00,SELL,4159.22,4159.22,4162.51,4130.41,4152.64,False,53.17,9.26,0.01,0.13,1.55,4.66,8.85,1,SL,-3.29,2025-11-28 00:00,-1495259.5199999851,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-27 17:00,BUY,4275.95,4275.95,4152.48,4392.04,4322.38,False,60.8,8.93,0.01,0.07,1.5,1.62,6.85,1,SL,-123.47,2025-11-27 17:00,-1495382.989999985,2025-11-27,2025-11
Naiya Hidden,H1,2025-11-27 19:00,BUY,4275.95,4275.95,4154.26,4392.04,4322.38,False,58.75,8.22,0.01,0.12,1.55,1.3,3.99,1,SL,-121.69,2025-11-28 09:00,-1495504.679999985,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-27 20:00,BUY,4275.95,4275.95,4155.33,4392.04,4322.38,False,61.98,7.69,0.01,0.07,1.51,1.21,2.59,1,SL,-120.62,2025-11-28 09:00,-1495625.2999999851,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4126.63,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,12,SL,-3.04,2025-11-28 01:00,-1495628.3399999852,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4126.63,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,11,SL,-3.04,2025-11-28 01:00,-1495631.3799999852,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4126.63,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,10,SL,-3.04,2025-11-28 01:00,-1495634.4199999853,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4126.63,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,6,SL,-3.04,2025-11-28 01:00,-1495637.4599999853,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4135.74,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,5,SL,-3.04,2025-11-28 01:00,-1495640.4999999853,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4135.74,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,4,SL,-3.04,2025-11-28 01:00,-1495643.5399999854,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4135.74,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,3,SL,-3.04,2025-11-28 01:00,-1495646.5799999854,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 01:00,SELL,4165.58,4165.58,4168.62,4137.12,4159.5,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,2,SL,-3.04,2025-11-28 01:00,-1495649.6199999854,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-28 01:00,BUY,4275.95,4275.95,4158.82,4392.04,4322.38,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,1,SL,-117.13,2025-11-28 09:00,-1495766.7499999853,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-28 02:00,BUY,4275.95,4275.95,4162.61,4392.04,4322.38,False,71.27,8.54,0.01,0.82,2.28,10.44,12.55,1,SL,-113.34,2025-11-28 09:00,-1495880.0899999854,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-28 03:00,BUY,4275.95,4275.95,4180.09,4392.04,4322.38,False,78.48,7.72,0.01,0.75,2.23,1.55,6.12,1,SL,-95.86,2025-11-28 05:00,-1495975.9499999855,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-28 06:00,BUY,4275.95,4275.95,4172.08,4392.04,4322.38,False,72.31,8.76,0.01,0.5,2.02,5.86,8.85,1,SL,-103.87,2025-11-28 09:00,-1496079.8199999856,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-28 08:00,BUY,4275.95,4275.95,4181.34,4392.04,4322.38,False,63.59,9.12,0.01,0.28,1.8,12.93,14.62,1,SL,-94.61,2025-11-28 08:00,-1496174.4299999857,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4176.71,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,11,SL,-3.43,2025-11-28 09:00,-1496177.8599999857,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4176.71,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,9,SL,-3.43,2025-11-28 09:00,-1496181.2899999856,2025-11-28,2025-11
Naiya,H1,2025-11-28 09:00,BUY,4159.05,4159.05,4157.76,4172.82,4161.63,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,9,SL,-1.29,2025-11-28 09:00,-1496182.5799999856,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4176.71,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,8,SL,-3.43,2025-11-28 09:00,-1496186.0099999856,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4176.71,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,7,SL,-3.43,2025-11-28 09:00,-1496189.4399999855,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4176.71,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,6,SL,-3.43,2025-11-28 09:00,-1496192.8699999854,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4176.71,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,5,SL,-3.43,2025-11-28 09:00,-1496196.2999999854,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4218.89,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,4,SL,-3.43,2025-11-28 09:00,-1496199.7299999853,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4218.89,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,3,SL,-3.43,2025-11-28 09:00,-1496203.1599999852,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4218.89,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,2,SL,-3.43,2025-11-28 09:00,-1496206.5899999852,2025-11-28,2025-11
Naiya Doji,H1,2025-11-28 09:00,BUY,4154.9,4154.9,4151.47,4218.89,4161.76,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,1,SL,-3.43,2025-11-28 09:00,-1496210.0199999851,2025-11-28,2025-11
Naiya,H1,2025-11-28 09:00,SELL,4182.58,4182.58,4188.95,4128.31,4169.84,False,57.78,10.96,0.01,0.17,1.68,4.47,34.61,1,SL,-6.37,2025-11-28 15:00,-1496216.3899999852,2025-11-28,2025-11
Naiya Hidden,H1,2025-11-28 11:00,BUY,4275.95,4275.95,4156.95,4392.04,4322.38,False,53.75,12.36,0.01,0.02,1.5,2.0,18.18,1,TP,116.09,2025-12-22 04:00,-1496100.2999999851,2025-12-22,2025-12
Naiya Hidden,H1,2025-11-28 13:00,BUY,4275.95,4275.95,4162.54,4392.04,4322.38,False,60.28,13.75,0.01,0.31,1.79,6.06,9.07,1,TP,116.09,2025-12-22 04:00,-1495984.209999985,2025-12-22,2025-12
Naiya Hidden,H1,2025-11-28 14:00,BUY,4275.95,4275.95,4167.76,4392.04,4322.38,False,60.42,14.31,0.01,0.44,1.92,6.09,13.94,1,SL,-108.19,2025-12-02 16:00,-1496092.399999985,2025-12-02,2025-12
Naiya Hidden,H1,2025-11-28 15:00,BUY,4275.95,4275.95,4168.51,4392.04,4322.38,False,59.76,14.78,0.01,0.8,2.28,15.65,26.08,1,SL,-107.44,2025-12-02 16:00,-1496199.839999985,2025-12-02,2025-12
Naiya Hidden,H1,2025-11-28 16:00,BUY,4275.95,4275.95,4182.11,4392.04,4322.38,False,57.44,15.19,0.01,0.91,2.39,5.53,18.37,1,SL,-93.84,2025-12-02 10:00,-1496293.679999985,2025-12-02,2025-12
Naiya Hidden,H1,2025-11-28 17:00,BUY,4275.95,4275.95,4185.18,4392.04,4322.38,False,59.68,15.69,0.01,0.95,2.43,2.48,13.03,1,SL,-90.77,2025-12-02 10:00,-1496384.449999985,2025-12-02,2025-12
Naiya Hidden,H1,2025-11-28 18:00,BUY,4275.95,4275.95,4197.3,4392.04,4322.38,False,67.73,15.88,0.01,1.18,2.67,10.46,12.64,1,SL,-78.65,2025-12-02 10:00,-1496463.099999985,2025-12-02,2025-12
Naiya Hidden,H1,2025-11-28 19:00,BUY,4275.95,4275.95,4203.66,4392.04,4322.38,False,67.47,15.86,0.01,1.23,2.73,3.62,15.89,1,SL,-72.29,2025-12-02 02:00,-1496535.389999985,2025-12-02,2025-12
Naiya Hidden,H1,2025-11-28 20:00,BUY,4275.95,4275.95,4210.49,4392.04,4322.38,False,72.39,15.64,0.01,1.2,2.71,0.09,5.79,1,SL,-65.46,2025-12-01 00:00,-1496600.849999985,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 00:00,BUY,4275.95,4275.95,4215.63,4392.04,4322.38,False,71.3,16.94,0.01,1.2,2.72,7.94,25.19,1,SL,-60.32,2025-12-01 00:00,-1496661.169999985,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 02:00,BUY,4275.95,4275.95,4217.78,4392.04,4322.38,False,93.63,17.12,0.01,1.93,3.48,24.88,36.4,1,SL,-58.17,2025-12-01 06:00,-1496719.339999985,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 03:00,BUY,4275.95,4275.95,4219.36,4392.04,4322.38,False,86.07,17.79,0.01,1.59,3.14,12.86,22.06,1,SL,-56.59,2025-12-01 06:00,-1496775.929999985,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 06:00,BUY,4218.22,4218.22,4205.62,4238.61,4243.42,False,72.48,18.42,0.01,1.16,2.74,16.01,31.19,4,TP,20.39,2025-12-01 06:00,-1496755.5399999851,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 06:00,BUY,4218.22,4218.22,4205.62,4238.61,4243.42,False,72.48,18.42,0.01,1.16,2.74,16.01,31.19,3,TP,20.39,2025-12-01 06:00,-1496735.1499999852,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 06:00,BUY,4218.22,4218.22,4205.62,4238.61,4243.42,False,72.48,18.42,0.01,1.16,2.74,16.01,31.19,2,TP,20.39,2025-12-01 06:00,-1496714.7599999853,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 06:00,BUY,4238.26,4238.26,4232.62,4247.39,4249.54,False,72.48,18.42,0.01,1.16,2.74,16.01,31.19,1,SL,-5.64,2025-12-01 06:00,-1496720.3999999852,2025-12-01,2025-12
Naiya,H1,2025-12-01 06:00,BUY,4242.8,4242.8,4232.62,4259.27,4263.16,False,72.48,18.42,0.01,1.16,2.74,16.01,31.19,1,SL,-10.18,2025-12-01 06:00,-1496730.5799999852,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 06:00,BUY,4275.95,4275.95,4235.87,4392.04,4322.38,False,72.48,18.42,0.01,1.16,2.74,16.01,31.19,1,SL,-40.08,2025-12-01 06:00,-1496770.6599999852,2025-12-01,2025-12
Naiya,H1,2025-12-01 07:00,SELL,4239.28,4239.28,4246.95,4088.79,4223.94,False,72.79,18.44,0.01,1.3,2.89,7.16,14.29,1,SL,-7.67,2025-12-01 09:00,-1496778.3299999852,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 08:00,BUY,4275.95,4275.95,4225.81,4392.04,4322.38,False,71.04,17.63,0.01,1.46,3.07,8.27,14.72,1,SL,-50.14,2025-12-01 15:00,-1496828.469999985,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 09:00,BUY,4275.95,4275.95,4231.32,4392.04,4322.38,False,69.16,17.4,0.01,1.41,3.03,0.58,15.15,1,SL,-44.63,2025-12-01 15:00,-1496873.099999985,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 11:00,BUY,4275.95,4275.95,4243.3,4392.04,4322.38,False,68.53,17.07,0.01,1.57,3.24,5.47,13.16,1,SL,-32.65,2025-12-01 15:00,-1496905.7499999849,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 12:00,BUY,4275.95,4275.95,4248.69,4392.04,4322.38,False,66.75,16.66,0.01,1.49,3.19,0.99,10.14,1,SL,-27.26,2025-12-01 12:00,-1496933.0099999849,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4271.19,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,7,SL,-5.64,2025-12-01 15:00,-1496938.6499999848,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4271.19,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,6,SL,-5.64,2025-12-01 15:00,-1496944.2899999847,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4271.19,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,5,SL,-5.64,2025-12-01 15:00,-1496949.9299999846,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4271.19,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,4,SL,-5.64,2025-12-01 15:00,-1496955.5699999845,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4271.19,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,3,SL,-5.64,2025-12-01 15:00,-1496961.2099999844,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4271.19,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,2,SL,-5.64,2025-12-01 15:00,-1496966.8499999843,2025-12-01,2025-12
Naiya Doji,H1,2025-12-01 15:00,BUY,4238.26,4238.26,4232.62,4280.72,4249.54,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,1,SL,-5.64,2025-12-01 15:00,-1496972.4899999842,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 15:00,BUY,4275.95,4275.95,4245.14,4392.04,4322.38,False,54.27,17.71,0.01,1.01,2.77,7.33,29.7,1,SL,-30.81,2025-12-01 15:00,-1497003.2999999842,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 19:00,BUY,4275.95,4275.95,4222.9,4392.04,4322.38,False,46.97,17.08,0.01,0.88,2.7,7.87,12.28,1,SL,-53.05,2025-12-02 01:00,-1497056.3499999843,2025-12-02,2025-12
Naiya Hidden,H1,2025-12-01 20:00,BUY,4275.95,4275.95,4231.89,4392.04,4322.38,False,54.94,15.89,0.01,0.76,2.6,3.27,14.51,1,SL,-44.06,2025-12-01 20:00,-1497100.4099999843,2025-12-01,2025-12
Naiya Hidden,H1,2025-12-01 22:00,BUY,4275.95,4275.95,4234.06,4392.04,4322.38,False,39.81,15.05,0.01,0.57,2.44,5.48,10.26,1,SL,-41.89,2025-12-01 22:00,-1497142.2999999842,2025-12-01,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4287.88,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,18,SL,-12.6,2025-12-02 02:00,-1497154.8999999843,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4297.41,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,10,SL,-12.6,2025-12-02 02:00,-1497167.4999999844,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4297.41,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,9,SL,-12.6,2025-12-02 02:00,-1497180.0999999845,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4300.98,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,7,SL,-12.6,2025-12-02 02:00,-1497192.6999999846,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4300.98,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,6,SL,-12.6,2025-12-02 02:00,-1497205.2999999847,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4300.98,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,5,SL,-12.6,2025-12-02 02:00,-1497217.8999999848,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4300.98,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,4,SL,-12.6,2025-12-02 02:00,-1497230.4999999849,2025-12-02,2025-12
Naiya Doji,H1,2025-12-02 02:00,BUY,4218.22,4218.22,4205.62,4300.98,4243.42,False,23.02,15.81,0.01,0.17,2.08,7.27,27.43,3,SL,-12.6,2025-12-02 02:00,-1497243.099999985,2025-12-02,2025-12
