SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,SIM_Reason
2026-07-15 13:55:00,,2026-07-15 14:15:00,,M1,,BUY,,4032.61,,,4028.61,,4038.12,,0.01,,-4.14,,-492.18,,,,False,SL
2026-07-15 14:00:00,,2026-07-15 14:15:00,,M1,,BUY,,4032.28,,,4028.58,,4038.07,,0.01,,-3.84,,-496.02,,,,False,SL
2026-07-15 14:00:00,,2026-07-15 14:23:00,,M5,,BUY,,4032.28,,,4027.28,,4038.79,,0.01,,-5.14,,-504.6,,,,False,SL
2026-07-15 14:03:00,,2026-07-15 14:15:00,,M1,,BUY,,4031.55,,,4028.25,,4038.57,,0.01,,-3.44,,-499.46,,,,False,SL
2026-07-15 14:05:00,,2026-07-15 14:23:00,,M5,,BUY,,4032.95,,,4027.29,,4038.25,,0.01,,-5.8,,-510.4,,,,False,SL
2026-07-15 14:15:00,,2026-07-15 14:24:00,,M1,,SELL,,4029.52,,,4030.65,,4026.84,,0.01,,2.54,,-507.86,,,,False,TP
2026-07-15 14:34:00,,2026-07-15 14:35:00,,M1,,BUY,,4025.84,,,4024.33,,4030.65,,0.01,,-1.65,,-517.36,,,,False,SL
2026-07-15 14:35:00,,2026-07-15 15:15:00,,M1,,SELL,,4023.83,,,4028.64,,4018.19,,0.01,,5.5,,-477.81,,,,False,TP
2026-07-15 14:41:00,,2026-07-15 14:42:00,,M1,,BUY,,4021.52,,,4018.44,,4020.48,,0.01,,-1.18,,-518.54,,,,False,TP
2026-07-15 14:45:00,,2026-07-15 15:15:00,,M1,,BUY,,4022.96,,,4018.26,,4028.82,,0.01,,-4.84,,-482.65,,,,False,SL
2026-07-15 14:48:00,,2026-07-15 14:52:00,,M1,,BUY,,4024.27,,,4023.05,,4030.44,,0.01,,-1.36,,-519.9,,,,False,SL
2026-07-15 15:01:00,,2026-07-15 15:14:00,,M1,,SELL,,4021.86,,,4028.6,,4018.31,,0.01,,3.41,,-483.31,,,,False,TP
2026-07-15 15:07:00,,2026-07-15 15:08:00,,M1,,SELL,,4024.45,,,4028.63,,4026.46,,0.01,,-2.15,,-522.05,,,,False,TP
2026-07-15 15:17:00,,2026-07-15 15:18:00,,M1,,BUY,,4021.96,,,4017.83,,4020.3,,0.01,,-1.8,,-484.45,,,,False,TP
2026-07-15 15:22:00,,2026-07-15 15:34:00,,M1,,SELL,,4023.7,,,4028.81,,4018.75,,0.01,,-5.25,,-489.7,,,,False,SL
2026-07-15 15:45:00,,2026-07-15 15:49:00,,M1,,BUY,,4028.76,,,4027.23,,4029.73,,0.01,,0.83,,-488.87,,,,False,TP
2026-07-15 15:46:00,,2026-07-15 15:49:00,,M1,,BUY,,4029.34,,,4026.9,,4030.01,,0.01,,0.53,,-488.34,,,,False,TP
2026-07-15 15:48:00,,2026-07-15 15:49:00,,M1,,SELL,,4029.14,,,4029.84,,4027.14,,0.01,,-0.84,,-489.18,,,,False,SL
2026-07-15 15:59:00,,2026-07-15 16:02:00,,M1,,SELL,,4031.56,,,4033.91,,4027.06,,0.01,,-2.49,,-491.67,,,,False,SL
2026-07-15 16:01:00,,2026-07-15 16:29:00,,M1,,BUY,,4033.28,,,4027.74,,4038.98,,0.01,,-5.68,,-500.28,,,,False,SL
2026-07-15 16:03:00,,2026-07-15 16:26:00,,M1,,SELL,,4032.35,,,4038.47,,4028.36,,0.01,,3.85,,-494.6,,,,False,TP
2026-07-15 16:04:00,,2026-07-15 16:05:00,,M1,,SELL,,4032.65,,,4038.78,,4036.93,,0.01,,-4.42,,-496.09,,,,False,TP
2026-07-15 16:12:00,,2026-07-15 16:30:00,,M1,,SELL,,4030.94,,,4033.9,,4027.28,,0.01,,3.52,,-496.76,,,,False,TP
2026-07-15 16:16:00,,2026-07-15 16:21:00,,M1,,SELL,,4029.6,,,4031.82,,4026.9,,0.01,,-2.36,,-498.45,,,,False,SL
2026-07-15 16:24:00,,2026-07-15 16:35:00,,M1,,SELL,,4029.87,,,4030.83,,4026.82,,0.01,,2.91,,-493.85,,,,False,TP
2026-07-15 16:25:00,,2026-07-15 17:15:00,,M5,,SELL,,4029.89,,,4034.77,,4024.57,,0.01,,-5.02,,-496.72,,,,False,SL
2026-07-15 16:27:00,,2026-07-15 16:35:00,,M1,,SELL,,4028.67,,,4029.9,,4026.87,,0.01,,1.66,,-492.19,,,,False,TP
2026-07-15 16:34:00,,2026-07-15 16:35:00,,M1,,SELL,,4027.67,,,4029.5,,4026.84,,0.01,,0.69,,-491.5,,,,False,TP
2026-07-15 16:39:00,,2026-07-15 17:00:00,,M1,,BUY,,4027.05,,,4025.82,,4029.91,,0.01,,2.72,,-491.7,,,,False,TP
2026-07-15 16:43:00,,2026-07-15 16:50:00,,M1,,SELL,,4027.0,,,4028.46,,4026.15,,0.01,,-1.6,,-493.1,,,,False,SL
2026-07-15 16:53:00,,2026-07-15 16:55:00,,M1,,SELL,,4027.35,,,4028.7,,4026.81,,0.01,,-1.49,,-494.59,,,,False,SL
2026-07-15 16:56:00,,2026-07-15 16:57:00,,M1,,SELL,,4026.8,,,4029.58,,4026.49,,0.01,,0.17,,-494.42,,,,False,TP
2026-07-15 17:06:00,,2026-07-15 17:26:00,,M1,,BUY,,4031.63,,,4028.67,,4038.14,,0.01,,-3.1,,-502.48,,,,False,SL
2026-07-15 17:20:00,,2026-07-15 17:21:00,,M1,,SELL,,4032.21,,,4034.73,,4027.3,,0.01,,-2.66,,-499.38,,,,False,SL
2026-07-15 17:29:00,,2026-07-15 17:30:00,,M1,,BUY,,4028.4,,,4025.71,,4029.4,,0.01,,0.86,,-501.62,,,,False,TP
2026-07-15 17:36:00,,2026-07-15 17:48:00,,M1,,BUY,,4031.9,,,4028.65,,4038.49,,0.01,,-3.39,,-506.25,,,,False,SL
2026-07-15 17:40:00,,2026-07-15 17:41:00,,M1,,BUY,,4033.88,,,4032.78,,4039.89,,0.01,,-1.24,,-502.86,,,,False,SL
2026-07-15 17:55:00,,2026-07-15 18:01:00,,M5,,SELL,,4028.99,,,4030.71,,4025.19,,0.01,,-1.86,,-507.5,,,,False,SL
2026-07-15 17:57:00,,2026-07-15 17:58:00,,M1,,SELL,,4027.97,,,4028.91,,4027.22,,0.01,,0.61,,-505.64,,,,False,TP
2026-07-15 17:58:00,,2026-07-15 18:01:00,,M1,,SELL,,4027.32,,,4029.15,,4026.61,,0.01,,-1.97,,-509.47,,,,False,SL
2026-07-15 18:00:00,,2026-07-15 18:01:00,,M5,,SELL,,4028.06,,,4030.73,,4025.58,,0.01,,-2.81,,-512.28,,,,False,SL
2026-07-15 18:06:00,,2026-07-15 18:20:00,,M1,,BUY,,4031.08,,,4027.84,,4038.16,,0.01,,-3.38,,-519.31,,,,False,SL
2026-07-15 18:11:00,,2026-07-15 18:12:00,,M1,,BUY,,4031.07,,,4028.07,,4029.91,,0.01,,-1.3,,-513.58,,,,False,TP
2026-07-15 18:13:00,,2026-07-15 18:14:00,,M1,,BUY,,4031.99,,,4027.99,,4029.78,,0.01,,-2.35,,-515.93,,,,False,TP
2026-07-15 18:24:00,,2026-07-15 18:26:00,,M1,,SELL,,4029.56,,,4031.18,,4026.61,,0.01,,-1.76,,-521.07,,,,False,SL
2026-07-15 18:25:00,,2026-07-15 18:34:00,,M5,,SELL,,4029.97,,,4032.08,,4024.83,,0.01,,-2.25,,-523.32,,,,False,SL
2026-07-15 18:31:00,,2026-07-15 18:34:00,,M1,,SELL,,4029.91,,,4031.64,,4027.19,,0.01,,-1.87,,-525.19,,,,False,SL
2026-07-15 18:38:00,,2026-07-15 18:42:00,,M1,,BUY,,4032.64,,,4028.13,,4038.5,,0.01,,5.72,,-519.47,,,,False,TP
2026-07-15 18:50:00,,2026-07-15 18:51:00,,M1,,BUY,,4036.64,,,4034.98,,4039.49,,0.01,,2.71,,-516.76,,,,False,TP
2026-07-15 18:50:00,,2026-07-15 19:05:00,,M5,,BUY,,4036.64,,,4033.99,,4042.23,,0.01,,5.45,,-515.03,,,,False,TP
2026-07-15 18:54:00,,2026-07-15 18:55:00,,M1,,SELL,,4037.32,,,4038.56,,4036.29,,0.01,,0.89,,-515.87,,,,False,TP
2026-07-15 18:55:00,,2026-07-15 18:59:00,,M1,,SELL,,4036.44,,,4038.64,,4035.66,,0.01,,-2.34,,-518.21,,,,False,SL
2026-07-15 18:58:00,,2026-07-15 18:59:00,,M1,,SELL,,4036.15,,,4038.83,,4037.08,,0.01,,-2.82,,-521.03,,,,False,SL
2026-07-15 19:01:00,,2026-07-15 19:02:00,,M1,,BUY,,4039.41,,,4037.3,,4040.1,,0.01,,0.55,,-520.48,,,,False,TP
2026-07-15 19:05:00,,2026-07-15 19:06:00,,M1,,BUY,,4041.25,,,4038.0,,4039.88,,0.01,,-3.39,,-518.42,,,,False,SL
2026-07-15 19:15:00,,2026-07-15 19:19:00,,M5,,SELL,,4037.93,,,4040.84,,4035.01,,0.01,,-3.05,,-521.47,,,,False,SL
2026-07-15 19:26:00,,2026-07-15 19:31:00,,M1,,SELL,,4038.25,,,4040.83,,4036.54,,0.01,,-2.72,,-524.19,,,,False,SL
2026-07-15 19:32:00,,2026-07-15 19:33:00,,M1,,BUY,,4047.92,,,4045.26,,4051.18,,0.01,,3.12,,-521.07,,,,False,TP
2026-07-15 19:43:00,,2026-07-15 19:59:00,,M1,,BUY,,4060.9,,,4055.71,,4068.37,,0.01,,7.33,,-516.92,,,,False,TP
2026-07-15 19:50:00,,2026-07-15 19:57:00,,M1,,BUY,,4064.82,,,4061.78,,4071.61,,0.01,,-3.18,,-524.25,,,,False,SL
2026-07-15 20:00:00,,2026-07-15 20:06:00,,M5,,BUY,,4067.93,,,4058.99,,4073.19,,0.01,,5.12,,-508.14,,,,False,TP
2026-07-15 20:04:00,,2026-07-15 20:05:00,,M1,,BUY,,4068.06,,,4065.13,,4071.86,,0.01,,3.66,,-513.26,,,,False,TP
2026-07-15 20:06:00,,2026-07-15 20:07:00,,M1,,BUY,,4072.2,,,4068.13,,4071.8,,0.01,,-0.54,,-508.68,,,,False,TP
2026-07-15 20:08:00,,2026-07-15 20:11:00,,M1,,BUY,,4072.7,,,4067.96,,4078.69,,0.01,,-4.88,,-513.56,,,,False,SL
2026-07-15 20:43:00,,2026-07-15 20:50:00,,M1,,SELL,,4060.0,,,4064.35,,4055.74,,0.01,,4.12,,-509.44,,,,False,TP
2026-07-15 20:49:00,,2026-07-15 20:58:00,,M1,,SELL,,4056.78,,,4063.17,,4048.12,,0.01,,-6.53,,-515.97,,,,False,SL
2026-07-15 20:59:00,,2026-07-15 21:25:00,,M1,,BUY,,4064.34,,,4057.98,,4068.76,,0.01,,-6.5,,-531.87,,,,False,SL
2026-07-15 21:02:00,,2026-07-15 21:24:00,,M1,,BUY,,4061.92,,,4058.39,,4068.42,,0.01,,-3.67,,-525.37,,,,False,SL
2026-07-15 21:07:00,,2026-07-15 21:19:00,,M1,,BUY,,4065.36,,,4061.13,,4070.79,,0.01,,-4.37,,-521.7,,,,False,SL
2026-07-15 21:14:00,,2026-07-15 21:15:00,,M1,,SELL,,4064.93,,,4068.89,,4066.15,,0.01,,-1.36,,-517.33,,,,False,TP
2026-07-15 21:30:00,,2026-07-15 21:31:00,,M1,,BUY,,4058.51,,,4056.65,,4059.64,,0.01,,0.99,,-530.88,,,,False,TP
2026-07-15 21:30:00,,2026-07-15 21:35:00,,M5,,SELL,,4058.37,,,4062.43,,4052.83,,0.01,,-4.2,,-535.08,,,,False,SL
2026-07-15 21:30:00,,2026-07-15 22:14:00,,M15,,SELL,,4058.37,,,4070.24,,4048.25,,0.01,,9.98,,-526.76,,,,False,TP
2026-07-15 21:30:00,,2026-07-15 22:14:00,,M30,,BUY,,4058.51,,,4049.91,,4069.35,,0.01,,-8.74,,-535.5,,,,False,SL
2026-07-15 21:55:00,,2026-07-15 21:57:00,,M1,,SELL,,4056.16,,,4058.62,,4054.68,,0.01,,-2.6,,-537.68,,,,False,SL
2026-07-15 21:59:00,,2026-07-15 22:00:00,,M1,,BUY,,4059.83,,,4057.6,,4060.33,,0.01,,0.36,,-537.32,,,,False,TP
2026-07-15 22:00:00,,2026-07-15 22:14:00,,M15,,BUY,,4060.7,,,4049.14,,4068.76,,0.01,,-11.7,,-547.2,,,,False,SL
2026-07-15 22:00:00,,2026-07-15 22:01:00,,M1,,BUY,,4060.7,,,4058.0,,4060.87,,0.01,,0.03,,-537.29,,,,False,TP
2026-07-15 22:03:00,,2026-07-15 22:10:00,,M1,,SELL,,4061.03,,,4062.68,,4056.49,,0.01,,4.4,,-532.89,,,,False,TP
2026-07-15 22:05:00,,2026-07-15 22:10:00,,M5,,BUY,,4059.28,,,4055.57,,4064.24,,0.01,,-3.85,,-536.74,,,,False,SL
2026-07-15 22:15:00,,2026-07-15 23:36:00,,M15,,SELL,,4044.21,,,4067.53,,4028.02,,0.01,,16.05,,-520.72,,,,False,TP
2026-07-15 22:16:00,,2026-07-15 22:30:00,,M1,,SELL,,4044.17,,,4048.8,,4038.7,,0.01,,-4.77,,-548.48,,,,False,SL
2026-07-15 22:20:00,,2026-07-15 22:21:00,,M5,,SELL,,4046.0,,,4049.75,,4042.37,,0.01,,3.49,,-543.71,,,,False,TP
2026-07-15 22:29:00,,2026-07-15 22:30:00,,M1,,BUY,,4048.02,,,4045.93,,4049.68,,0.01,,1.52,,-546.96,,,,False,TP
2026-07-15 22:43:00,,2026-07-15 22:54:00,,M1,,SELL,,4049.21,,,4051.39,,4046.94,,0.01,,2.13,,-544.83,,,,False,TP
2026-07-15 22:44:00,,2026-07-15 22:58:00,,M1,,SELL,,4049.81,,,4051.1,,4046.67,,0.01,,3.0,,-541.83,,,,False,TP
2026-07-15 23:00:00,,2026-07-15 23:12:00,,M15,,SELL,,4047.01,,,4055.18,,4038.19,,0.01,,8.68,,-534.57,,,,False,TP
2026-07-15 23:01:00,,2026-07-15 23:02:00,,M1,,SELL,,4047.08,,,4048.69,,4046.0,,0.01,,0.94,,-540.89,,,,False,TP
2026-07-15 23:06:00,,2026-07-15 23:10:00,,M1,,BUY,,4044.08,,,4041.86,,4050.1,,0.01,,-2.36,,-543.25,,,,False,SL
2026-07-15 23:14:00,,2026-07-15 23:16:00,,M1,,SELL,,4038.28,,,4040.34,,4036.13,,0.01,,-2.2,,-536.77,,,,False,SL
2026-07-15 23:54:00,,2026-07-15 23:55:00,,M1,,BUY,,4036.31,,,4034.74,,4041.21,,0.01,,-1.71,,-522.43,,,,False,SL
2026-07-15 23:58:00,,2026-07-15 23:59:00,,M1,,SELL,,4030.64,,,4032.33,,4025.93,,0.01,,-1.83,,-524.26,,,,False,SL
2026-07-16 00:08:00,,2026-07-16 00:09:00,,M1,,BUY,,4038.54,,,4037.27,,4040.17,,0.01,,-1.41,,-525.67,,,,False,SL
2026-07-16 00:11:00,,2026-07-16 00:16:00,,M1,,BUY,,4037.89,,,4035.19,,4039.21,,0.01,,-2.84,,-528.51,,,,False,SL
2026-07-16 00:27:00,,2026-07-16 00:29:00,,M1,,BUY,,4038.71,,,4037.5,,4039.85,,0.01,,1.0,,-527.51,,,,False,TP
2026-07-16 00:28:00,,2026-07-16 00:30:00,,M1,,BUY,,4039.38,,,4037.01,,4040.33,,0.01,,0.81,,-526.7,,,,False,TP
2026-07-16 00:35:00,,2026-07-16 00:44:00,,M1,,BUY,,4054.98,,,4052.15,,4061.5,,0.01,,6.38,,-520.32,,,,False,TP
2026-07-16 00:40:00,,2026-07-16 00:44:00,,M1,,SELL,,4057.01,,,4061.44,,4055.68,,0.01,,-4.57,,-524.89,,,,False,SL
2026-07-16 00:49:00,,2026-07-16 01:05:00,,M1,,SELL,,4063.46,,,4068.7,,4058.47,,0.01,,-5.38,,-537.0,,,,False,SL
2026-07-16 00:54:00,,2026-07-16 01:04:00,,M1,,SELL,,4063.49,,,4068.6,,4058.66,,0.01,,-5.25,,-531.62,,,,False,SL
2026-07-16 00:57:00,,2026-07-16 00:58:00,,M1,,SELL,,4061.91,,,4063.25,,4056.6,,0.01,,-1.48,,-526.37,,,,False,SL
2026-07-16 01:00:00,,2026-07-16 01:06:00,,M15,,BUY,,4062.43,,,4055.66,,4068.84,,0.01,,6.27,,-530.73,,,,False,TP
2026-07-16 01:01:00,,2026-07-16 01:06:00,,M1,,BUY,,4064.2,,,4058.36,,4068.92,,0.01,,4.58,,-526.15,,,,False,TP
2026-07-16 01:05:00,,2026-07-16 01:08:00,,M1,,BUY,,4068.16,,,4066.06,,4069.35,,0.01,,1.05,,-525.1,,,,False,TP
2026-07-16 01:08:00,,2026-07-16 01:10:00,,M1,,SELL,,4067.04,,,4071.55,,4066.05,,0.01,,0.85,,-524.25,,,,False,TP
2026-07-16 01:10:00,,2026-07-16 01:22:00,,M1,,BUY,,4067.24,,,4064.96,,4070.64,,0.01,,3.26,,-520.99,,,,False,TP
2026-07-16 01:10:00,,2026-07-16 01:30:00,,M5,,BUY,,4067.24,,,4063.39,,4073.28,,0.01,,5.9,,-515.09,,,,False,TP
2026-07-16 01:27:00,,2026-07-16 01:30:00,,M1,,SELL,,4069.86,,,4073.57,,4067.02,,0.01,,-3.85,,-518.94,,,,False,SL
2026-07-16 01:39:00,,2026-07-16 01:47:00,,M1,,SELL,,4071.63,,,4074.21,,4066.1,,0.01,,5.39,,-513.55,,,,False,TP
2026-07-16 01:46:00,,2026-07-16 01:47:00,,M1,,SELL,,4067.82,,,4069.52,,4066.78,,0.01,,0.9,,-512.65,,,,False,TP
2026-07-16 01:48:00,,2026-07-16 01:50:00,,M1,,SELL,,4065.69,,,4068.87,,4065.02,,0.01,,0.53,,-512.12,,,,False,TP
2026-07-16 02:00:00,,2026-07-16 08:00:00,,H1,,BUY,,4059.29,,,4043.95,,4065.69,,0.01,,-15.48,,-534.43,,,,False,SL
2026-07-16 02:08:00,,2026-07-16 02:11:00,,M1,,SELL,,4059.96,,,4061.89,,4056.86,,0.01,,-2.07,,-514.19,,,,False,SL
2026-07-16 02:15:00,,2026-07-16 02:17:00,,M15,,SELL,,4060.98,,,4070.69,,4058.27,,0.01,,2.57,,-511.62,,,,False,TP
2026-07-16 02:18:00,,2026-07-16 02:19:00,,M1,,SELL,,4058.36,,,4059.46,,4057.25,,0.01,,0.97,,-510.65,,,,False,TP
2026-07-16 02:25:00,,2026-07-16 02:34:00,,M1,,BUY,,4054.87,,,4052.08,,4060.6,,0.01,,-2.93,,-515.5,,,,False,SL
2026-07-16 02:27:00,,2026-07-16 02:33:00,,M1,,BUY,,4055.91,,,4054.13,,4059.78,,0.01,,-1.92,,-512.57,,,,False,SL
2026-07-16 02:44:00,,2026-07-16 03:04:00,,M1,,BUY,,4052.39,,,4048.4,,4058.17,,0.01,,5.64,,-509.86,,,,False,TP
2026-07-16 02:50:00,,2026-07-16 03:05:00,,M1,,BUY,,4052.54,,,4048.46,,4058.25,,0.01,,5.57,,-504.29,,,,False,TP
2026-07-16 02:51:00,,2026-07-16 03:17:00,,M1,,BUY,,4053.33,,,4048.22,,4058.69,,0.01,,5.22,,-500.11,,,,False,TP
2026-07-16 03:04:00,,2026-07-16 03:17:00,,M1,,BUY,,4058.18,,,4056.02,,4059.1,,0.01,,0.78,,-499.33,,,,False,TP
2026-07-16 03:09:00,,2026-07-16 03:10:00,,M1,,BUY,,4057.64,,,4056.74,,4058.62,,0.01,,-1.04,,-505.33,,,,False,SL
2026-07-16 03:15:00,,2026-07-16 03:17:00,,M5,,SELL,,4057.57,,,4059.67,,4054.18,,0.01,,-2.24,,-501.57,,,,False,SL
2026-07-16 03:20:00,,2026-07-16 03:21:00,,M1,,BUY,,4059.32,,,4057.81,,4059.19,,0.01,,-0.27,,-501.84,,,,False,TP
2026-07-16 03:26:00,,2026-07-16 03:27:00,,M1,,BUY,,4061.23,,,4058.54,,4059.85,,0.01,,-1.52,,-503.36,,,,False,TP
2026-07-16 03:30:00,,2026-07-16 03:37:00,,M1,,SELL,,4061.41,,,4061.95,,4057.65,,0.01,,-0.68,,-503.47,,,,False,SL
2026-07-16 03:35:00,,2026-07-16 03:36:00,,M5,,BUY,,4060.78,,,4057.37,,4061.49,,0.01,,0.57,,-502.79,,,,False,TP
2026-07-16 03:40:00,,2026-07-16 05:54:00,,M1,,BUY,,4063.06,,,4058.33,,4068.08,,0.01,,-4.87,,-517.46,,,,False,SL
2026-07-16 03:45:00,,2026-07-16 06:20:00,,M5,,BUY,,4061.6,,,4058.04,,4068.56,,0.01,,-3.7,,-526.72,,,,False,SL
2026-07-16 03:50:00,,2026-07-16 03:51:00,,M1,,SELL,,4061.45,,,4062.39,,4057.98,,0.01,,-1.08,,-504.55,,,,False,SL
2026-07-16 03:50:00,,2026-07-16 05:03:00,,M5,,SELL,,4061.45,,,4063.58,,4055.85,,0.01,,-2.27,,-507.45,,,,False,SL
2026-07-16 03:54:00,,2026-07-16 03:55:00,,M1,,SELL,,4061.06,,,4061.55,,4057.45,,0.01,,-0.63,,-505.18,,,,False,SL
2026-07-16 03:55:00,,2026-07-16 05:04:00,,M5,,SELL,,4061.09,,,4064.56,,4055.91,,0.01,,-3.61,,-511.06,,,,False,SL
2026-07-16 05:31:00,,2026-07-16 06:25:00,,M1,,SELL,,4061.37,,,4062.81,,4057.84,,0.01,,3.39,,-523.33,,,,False,TP
2026-07-16 05:43:00,,2026-07-16 05:47:00,,M1,,SELL,,4059.55,,,4060.94,,4058.05,,0.01,,-1.53,,-512.59,,,,False,SL
2026-07-16 05:48:00,,2026-07-16 05:59:00,,M1,,SELL,,4059.58,,,4061.36,,4057.33,,0.01,,-1.92,,-519.38,,,,False,SL
2026-07-16 05:50:00,,2026-07-16 06:09:00,,M5,,SELL,,4059.62,,,4062.17,,4055.92,,0.01,,-2.69,,-522.07,,,,False,SL
2026-07-16 05:59:00,,2026-07-16 06:09:00,,M1,,SELL,,4060.12,,,4061.96,,4057.11,,0.01,,-1.98,,-524.05,,,,False,SL
2026-07-16 06:05:00,,2026-07-16 06:09:00,,M5,,BUY,,4060.0,,,4057.71,,4061.17,,0.01,,1.03,,-523.02,,,,False,TP
2026-07-16 06:20:00,,2026-07-16 06:25:00,,M1,,SELL,,4059.09,,,4060.06,,4057.72,,0.01,,1.23,,-522.1,,,,False,TP
2026-07-16 06:28:00,,2026-07-16 06:29:00,,M1,,BUY,,4058.69,,,4057.9,,4059.37,,0.01,,-0.93,,-523.03,,,,False,SL
2026-07-16 06:40:00,,2026-07-16 06:42:00,,M5,,SELL,,4057.12,,,4060.53,,4055.73,,0.01,,1.25,,-521.78,,,,False,TP
2026-07-16 06:45:00,,2026-07-16 07:56:00,,M15,,SELL,,4057.99,,,4062.31,,4052.83,,0.01,,5.02,,-518.95,,,,False,TP
2026-07-16 06:45:00,,2026-07-16 06:46:00,,M1,,BUY,,4058.13,,,4057.19,,4058.68,,0.01,,-1.08,,-522.86,,,,False,SL
2026-07-16 06:59:00,,2026-07-16 07:01:00,,M1,,SELL,,4058.5,,,4060.02,,4057.17,,0.01,,1.19,,-521.67,,,,False,TP
2026-07-16 07:04:00,,2026-07-16 07:07:00,,M1,,SELL,,4057.02,,,4060.16,,4056.67,,0.01,,0.21,,-521.46,,,,False,TP
2026-07-16 07:20:00,,2026-07-16 07:21:00,,M1,,BUY,,4056.92,,,4055.37,,4059.51,,0.01,,-1.69,,-523.15,,,,False,SL
2026-07-16 07:31:00,,2026-07-16 07:32:00,,M1,,BUY,,4060.33,,,4057.54,,4059.97,,0.01,,-0.5,,-523.65,,,,False,TP
2026-07-16 07:32:00,,2026-07-16 07:33:00,,M1,,BUY,,4060.24,,,4058.3,,4060.06,,0.01,,-0.32,,-523.97,,,,False,TP
2026-07-16 07:45:00,,2026-07-16 08:00:00,,M15,,SELL,,4055.09,,,4064.21,,4048.29,,0.01,,6.66,,-527.77,,,,False,TP
2026-07-16 07:55:00,,2026-07-16 08:00:00,,M5,,SELL,,4053.53,,,4062.63,,4048.86,,0.01,,4.53,,-523.24,,,,False,TP
2026-07-16 08:00:00,,2026-07-16 09:39:00,,M30,,SELL,,4044.64,,,4066.42,,4028.51,,0.01,,15.99,,-526.45,,,,False,TP
2026-07-16 08:05:00,,2026-07-16 08:06:00,,M5,,SELL,,4044.85,,,4052.66,,4044.57,,0.01,,0.14,,-523.1,,,,False,TP
2026-07-16 08:08:00,,2026-07-16 08:18:00,,M1,,BUY,,4045.87,,,4041.08,,4051.16,,0.01,,-4.93,,-528.03,,,,False,SL
2026-07-16 08:16:00,,2026-07-16 08:18:00,,M1,,BUY,,4044.51,,,4042.54,,4051.07,,0.01,,-2.11,,-530.14,,,,False,SL
2026-07-16 08:19:00,,2026-07-16 08:22:00,,M1,,SELL,,4040.9,,,4042.43,,4036.39,,0.01,,-1.67,,-531.81,,,,False,SL
2026-07-16 08:35:00,,2026-07-16 08:54:00,,M1,,BUY,,4041.54,,,4037.25,,4048.84,,0.01,,-4.43,,-541.01,,,,False,SL
2026-07-16 08:37:00,,2026-07-16 08:38:00,,M1,,BUY,,4042.45,,,4038.09,,4040.85,,0.01,,-1.74,,-533.55,,,,False,TP
2026-07-16 08:39:00,,2026-07-16 08:40:00,,M1,,SELL,,4041.96,,,4044.15,,4036.3,,0.01,,-2.33,,-535.88,,,,False,SL
2026-07-16 08:41:00,,2026-07-16 08:54:00,,M1,,BUY,,4044.0,,,4038.47,,4048.37,,0.01,,-5.67,,-546.68,,,,False,SL
2026-07-16 08:46:00,,2026-07-16 08:47:00,,M1,,BUY,,4041.71,,,4038.53,,4041.15,,0.01,,-0.7,,-536.58,,,,False,TP
2026-07-16 08:58:00,,2026-07-16 09:06:00,,M1,,SELL,,4039.36,,,4041.95,,4036.14,,0.01,,3.08,,-543.56,,,,False,TP
2026-07-16 09:00:00,,2026-07-16 09:07:00,,M5,,SELL,,4039.06,,,4043.23,,4033.86,,0.01,,5.06,,-538.5,,,,False,TP
2026-07-16 09:01:00,,2026-07-16 09:02:00,,M1,,BUY,,4039.72,,,4037.32,,4039.9,,0.01,,0.04,,-546.64,,,,False,TP
2026-07-16 09:08:00,,2026-07-16 09:39:00,,M1,,SELL,,4034.38,,,4038.51,,4028.69,,0.01,,5.55,,-520.9,,,,False,TP
2026-07-16 09:15:00,,2026-07-16 09:39:00,,M1,,SELL,,4032.53,,,4038.64,,4028.62,,0.01,,3.77,,-517.13,,,,False,TP
2026-07-16 09:16:00,,2026-07-16 09:23:00,,M1,,SELL,,4031.39,,,4033.76,,4026.16,,0.01,,-2.51,,-541.01,,,,False,SL
2026-07-16 09:24:00,,2026-07-16 09:25:00,,M1,,BUY,,4034.3,,,4033.01,,4040.49,,0.01,,-1.43,,-542.44,,,,False,SL
2026-07-16 09:35:00,,2026-07-16 09:40:00,,M5,,SELL,,4031.81,,,4039.71,,4027.78,,0.01,,3.89,,-513.24,,,,False,TP
2026-07-16 09:37:00,,2026-07-16 09:40:00,,M1,,SELL,,4031.36,,,4033.92,,4026.43,,0.01,,4.79,,-508.45,,,,False,TP
2026-07-16 09:45:00,,2026-07-16 18:47:00,,M15,,SELL,,4027.78,,,4039.54,,4018.08,,0.01,,-11.9,,-592.31,,,,False,SL
2026-07-16 09:48:00,,2026-07-16 09:52:00,,M1,,SELL,,4028.58,,,4030.63,,4026.37,,0.01,,2.07,,-506.38,,,,False,TP
2026-07-16 10:01:00,,2026-07-16 10:07:00,,M1,,SELL,,4031.7,,,4032.73,,4026.58,,0.01,,-1.17,,-507.55,,,,False,SL
