timestamp,label,score,days,trading_days,day,month,daily_pf,sharpe,pos_day_pct,max_streak,worst_day,best_day,max_leg_dd_pct,max_lot,skipped_by_cb,trade_units,by_leg
2026-07-03 09:47:02,S75_GRID_31_P16+S63x2+S69x24+S64x8,"(1, 325.6954, 306.1635, 4.8998, -757.56, -3)",150,180,306.16,9184.9,5.1,0.504,65.0,3,-678.07,2949.95,49.25,0.12,8267,7855.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-443.52;S69:2150.64
2026-07-03 09:47:02,S75_GRID_31_P16+S63x2+S69x24+S64x8,"(1, 325.6954, 306.1635, 4.8998, -757.56, -3)",180,215,324.92,9747.72,4.9,0.494,65.1,3,-757.56,2949.95,34.59,0.19,9727,9393.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:275.44;S69:3165.36
2026-07-03 09:47:02,S75_GRID_32_P16+S63x2+S69x24+S64x4,"(1, 324.8617, 307.6419, 5.1007, -757.56, -3)",90,111,323.06,9691.74,5.815,0.606,71.2,3,-465.15,1798.72,47.2,0.09,4627,4852.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:36.48;S69:1849.92
2026-07-03 09:47:02,S75_GRID_32_P16+S63x2+S69x24+S64x4,"(1, 324.8617, 307.6419, 5.1007, -757.56, -3)",120,142,344.59,10337.64,5.816,0.537,70.4,3,-532.49,3525.09,55.01,0.11,6477,6351.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:437.12;S69:2150.64
2026-07-03 09:47:02,S75_GRID_32_P16+S63x2+S69x24+S64x4,"(1, 324.8617, 307.6419, 5.1007, -757.56, -3)",150,180,307.64,9229.26,5.393,0.509,66.1,3,-501.95,2949.95,49.25,0.12,8267,7707.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-221.76;S69:2150.64
2026-07-03 09:47:02,S75_GRID_32_P16+S63x2+S69x24+S64x4,"(1, 324.8617, 307.6419, 5.1007, -757.56, -3)",180,215,324.16,9724.77,5.101,0.495,65.6,3,-757.56,2949.95,34.59,0.19,9727,9193.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:137.72;S69:3165.36
2026-07-03 09:47:02,S75_GRID_33_P16+S63x2+S69x24+S64x2,"(1, 324.4448, 308.3811, 5.1939, -757.56, -3)",90,111,322.86,9685.66,6.045,0.607,71.2,3,-474.59,1798.72,47.2,0.09,4627,4790.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:18.24;S69:1849.92
2026-07-03 09:47:02,S75_GRID_33_P16+S63x2+S69x24+S64x2,"(1, 324.4448, 308.3811, 5.1939, -757.56, -3)",120,142,342.77,10283.0,5.998,0.551,70.4,3,-568.67,3101.69,55.01,0.11,6477,6271.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:218.56;S69:2150.64
2026-07-03 09:47:02,S75_GRID_33_P16+S63x2+S69x24+S64x2,"(1, 324.4448, 308.3811, 5.1939, -757.56, -3)",150,180,308.38,9251.43,5.531,0.51,66.7,3,-533.33,2949.95,49.25,0.12,8267,7633.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-110.88;S69:2150.64
2026-07-03 09:47:02,S75_GRID_33_P16+S63x2+S69x24+S64x2,"(1, 324.4448, 308.3811, 5.1939, -757.56, -3)",180,215,323.78,9713.29,5.194,0.495,66.0,3,-757.56,2949.95,34.59,0.19,9727,9093.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:68.86;S69:3165.36
2026-07-03 09:47:02,S75_GRID_34_P16+S63x1+S69x24+S64x8,"(1, 324.3784, 305.1741, 4.9006, -741.01, -3)",90,111,321.56,9646.92,5.409,0.599,69.4,3,-641.27,1701.95,47.2,0.09,4627,4944.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:170.93;S64:72.96;S69:1849.92
2026-07-03 09:47:02,S75_GRID_34_P16+S63x1+S69x24+S64x8,"(1, 324.3784, 305.1741, 4.9006, -741.01, -3)",120,142,346.93,10407.99,5.448,0.501,68.3,3,-678.64,4413.67,55.01,0.11,6477,6469.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:155.71;S64:874.24;S69:2150.64
2026-07-03 09:47:02,S75_GRID_34_P16+S63x1+S69x24+S64x8,"(1, 324.3784, 305.1741, 4.9006, -741.01, -3)",150,180,305.17,9155.22,5.108,0.504,65.0,3,-678.07,2991.73,49.25,0.12,8267,7809.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:148.40;S64:-443.52;S69:2150.64
2026-07-03 09:47:02,S75_GRID_34_P16+S63x1+S69x24+S64x8,"(1, 324.3784, 305.1741, 4.9006, -741.01, -3)",180,215,323.84,9715.26,4.901,0.494,65.1,3,-741.01,2991.73,34.59,0.19,9727,9332.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:194.74;S64:275.44;S69:3165.36
