timestamp,label,entry_tf,level_mode,cover_mode,trend,pivot,level_lookback,min_body,max_body,body_ratio,first_wave,sl,rr,trades,wr,fixed_pnl,fixed_per_day,fixed_per_month,fixed_pf,fixed_avg,pct_pos_days,max_losing_day_streak,sharpe_like
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,8,8,60,0.18,1.8,0.3,12,0.35,0.9,281,56.6,274.39,3.05,91.46,1.191,0.976,58.9,5,0.13
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep_or_round,body,12,8,60,0.18,1.8,0.3,12,0.6,0.9,292,55.5,327.19,3.64,109.06,1.19,1.121,55.4,4,0.133
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,12,8,60,0.1,1.8,0.3,12,0.35,0.9,293,56.7,274.94,3.05,91.65,1.185,0.938,58.7,5,0.128
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,8,8,60,0.1,1.8,0.3,12,0.35,0.9,282,56.4,266.93,2.97,88.98,1.185,0.947,58.9,5,0.126
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr1.2,M5,sweep_or_round,wick,8,8,60,0.1,1.8,0.45,12,0.6,1.2,199,51.3,287.31,3.19,95.77,1.184,1.444,54.0,7,0.116
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr1.2,M5,sweep_or_round,wick,8,8,60,0.18,1.8,0.45,12,0.6,1.2,199,51.3,287.31,3.19,95.77,1.184,1.444,54.0,7,0.116
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep_or_round,body,12,8,60,0.1,1.8,0.3,12,0.6,0.9,293,55.3,317.29,3.53,105.76,1.183,1.083,55.4,4,0.128
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,12,8,60,0.1,1.8,0.45,12,0.35,0.9,252,56.0,246.29,2.74,82.1,1.182,0.977,54.9,4,0.122
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,12,8,60,0.18,1.8,0.45,12,0.35,0.9,252,56.0,246.29,2.74,82.1,1.182,0.977,54.9,4,0.122
2026-07-02 16:58:49,M15_sweep_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr0.9,M15,sweep,wick,8,8,60,0.1,1.8,0.45,12,0.6,0.9,8,62.5,11.67,0.13,3.89,1.182,1.459,62.5,2,0.077
2026-07-02 16:58:49,M15_sweep_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr0.9,M15,sweep,wick,8,8,60,0.18,1.8,0.45,12,0.6,0.9,8,62.5,11.67,0.13,3.89,1.182,1.459,62.5,2,0.077
2026-07-02 16:58:49,M15_sweep_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr0.9,M15,sweep,wick,12,8,60,0.1,1.8,0.45,12,0.6,0.9,8,62.5,11.67,0.13,3.89,1.182,1.459,62.5,2,0.077
2026-07-02 16:58:49,M15_sweep_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr0.9,M15,sweep,wick,12,8,60,0.18,1.8,0.45,12,0.6,0.9,8,62.5,11.67,0.13,3.89,1.182,1.459,62.5,2,0.077
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,8,8,60,0.1,1.8,0.45,12,0.35,0.9,241,55.6,236.47,2.63,78.82,1.18,0.981,56.2,4,0.119
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,body,8,8,60,0.18,1.8,0.45,12,0.35,0.9,241,55.6,236.47,2.63,78.82,1.18,0.981,56.2,4,0.119
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep_or_round,body,8,8,60,0.18,1.8,0.3,12,0.6,0.9,281,54.8,295.39,3.28,98.46,1.176,1.051,54.4,4,0.124
2026-07-02 16:58:49,M15_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,sweep_or_round,body,8,8,60,0.1,1.8,0.45,12,0.35,0.9,107,56.1,147.93,1.64,49.31,1.176,1.383,48.5,5,0.083
2026-07-02 16:58:49,M15_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,sweep_or_round,body,8,8,60,0.18,1.8,0.45,12,0.35,0.9,107,56.1,147.93,1.64,49.31,1.176,1.383,48.5,5,0.083
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,12,8,60,0.1,1.8,0.45,12,0.35,1.2,252,48.0,276.47,3.07,92.16,1.174,1.097,44.0,8,0.11
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,12,8,60,0.18,1.8,0.45,12,0.35,1.2,252,48.0,276.47,3.07,92.16,1.174,1.097,44.0,8,0.11
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr1.2,M15,sweep_or_round,wick,12,8,60,0.1,1.8,0.3,12,0.35,1.2,116,47.4,190.99,2.12,63.66,1.173,1.646,47.3,6,0.087
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr1.2,M15,sweep_or_round,wick,12,8,60,0.18,1.8,0.3,12,0.35,1.2,116,47.4,190.99,2.12,63.66,1.173,1.646,47.3,6,0.087
2026-07-02 16:58:49,M15_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr1.2,M15,sweep_or_round,body,8,8,60,0.1,1.8,0.45,12,0.6,1.2,107,46.7,195.16,2.17,65.05,1.171,1.824,50.0,5,0.087
2026-07-02 16:58:49,M15_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr1.2,M15,sweep_or_round,body,8,8,60,0.18,1.8,0.45,12,0.6,1.2,107,46.7,195.16,2.17,65.05,1.171,1.824,50.0,5,0.087
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,sweep_or_round,wick,12,8,60,0.1,1.8,0.45,12,0.35,0.9,101,54.5,139.92,1.55,46.64,1.171,1.385,47.1,9,0.082
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,sweep_or_round,wick,12,8,60,0.18,1.8,0.45,12,0.35,0.9,101,54.5,139.92,1.55,46.64,1.171,1.385,47.1,9,0.082
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep_or_round,body,8,8,60,0.1,1.8,0.3,12,0.6,0.9,282,54.6,285.49,3.17,95.16,1.169,1.012,54.4,4,0.118
2026-07-02 16:58:49,M15_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr1.2,M15,sweep_or_round,body,12,8,60,0.1,1.8,0.3,12,0.6,1.2,136,48.5,237.75,2.64,79.25,1.169,1.748,48.6,5,0.093
2026-07-02 16:58:49,M15_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr1.2,M15,sweep_or_round,body,12,8,60,0.18,1.8,0.3,12,0.6,1.2,136,48.5,237.75,2.64,79.25,1.169,1.748,48.6,5,0.093
2026-07-02 16:58:49,M15_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr1.2,M15,sweep_or_round,body,12,8,60,0.1,1.8,0.45,12,0.6,1.2,115,47.0,202.87,2.25,67.62,1.169,1.764,48.5,5,0.085
2026-07-02 16:58:49,M15_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr1.2,M15,sweep_or_round,body,12,8,60,0.18,1.8,0.45,12,0.6,1.2,115,47.0,202.87,2.25,67.62,1.169,1.764,48.5,5,0.085
2026-07-02 16:58:49,M5_sweep_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,wick,8,8,60,0.1,1.8,0.3,12,0.6,0.9,33,60.6,31.92,0.35,10.64,1.169,0.967,62.1,4,0.078
2026-07-02 16:58:49,M5_sweep_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,wick,8,8,60,0.18,1.8,0.3,12,0.6,0.9,33,60.6,31.92,0.35,10.64,1.169,0.967,62.1,4,0.078
2026-07-02 16:58:49,M5_sweep_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,wick,12,8,60,0.1,1.8,0.3,12,0.6,0.9,33,60.6,31.92,0.35,10.64,1.169,0.967,62.1,4,0.078
2026-07-02 16:58:49,M5_sweep_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,wick,12,8,60,0.18,1.8,0.3,12,0.6,0.9,33,60.6,31.92,0.35,10.64,1.169,0.967,62.1,4,0.078
2026-07-02 16:58:49,M5_sweep_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,body,12,8,60,0.1,1.8,0.3,12,0.6,0.9,60,60.0,48.39,0.54,16.13,1.166,0.807,55.6,7,0.088
2026-07-02 16:58:49,M5_sweep_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,body,12,8,60,0.18,1.8,0.3,12,0.6,0.9,60,60.0,48.39,0.54,16.13,1.166,0.807,55.6,7,0.088
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,8,8,60,0.1,1.8,0.45,12,0.35,1.2,241,47.3,248.39,2.76,82.8,1.16,1.031,46.1,6,0.101
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,8,8,60,0.18,1.8,0.45,12,0.35,1.2,241,47.3,248.39,2.76,82.8,1.16,1.031,46.1,6,0.101
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr0.9,M15,sweep_or_round,wick,12,8,60,0.1,1.8,0.3,12,0.35,0.9,116,55.2,152.12,1.69,50.71,1.16,1.311,46.7,10,0.082
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr0.9,M15,sweep_or_round,wick,12,8,60,0.18,1.8,0.3,12,0.35,0.9,116,55.2,152.12,1.69,50.71,1.16,1.311,46.7,10,0.082
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,body,12,8,60,0.18,1.8,0.3,12,0.6,1.2,292,49.0,324.13,3.6,108.04,1.159,1.11,54.8,4,0.113
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,12,8,60,0.1,1.8,0.45,12,0.35,1.2,210,50.0,225.43,2.5,75.14,1.158,1.073,47.2,7,0.104
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,12,8,60,0.18,1.8,0.45,12,0.35,1.2,210,50.0,225.43,2.5,75.14,1.158,1.073,47.2,7,0.104
2026-07-02 16:58:49,M15_near_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,near,body,8,8,60,0.1,1.8,0.45,12,0.35,0.9,23,52.2,24.07,0.27,8.02,1.156,1.047,47.4,3,0.077
2026-07-02 16:58:49,M15_near_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,near,body,8,8,60,0.18,1.8,0.45,12,0.35,0.9,23,52.2,24.07,0.27,8.02,1.156,1.047,47.4,3,0.077
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,body,12,8,60,0.1,1.8,0.3,12,0.6,1.2,293,48.8,314.23,3.49,104.74,1.153,1.072,54.8,4,0.109
2026-07-02 16:58:49,M15_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr0.9,M15,sweep_or_round,body,12,8,60,0.1,1.8,0.3,12,0.35,0.9,136,57.4,159.6,1.77,53.2,1.153,1.174,51.9,7,0.079
2026-07-02 16:58:49,M15_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr0.9,M15,sweep_or_round,body,12,8,60,0.18,1.8,0.3,12,0.35,0.9,136,57.4,159.6,1.77,53.2,1.153,1.174,51.9,7,0.079
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,wick,12,8,60,0.1,1.8,0.3,12,0.6,1.2,232,50.9,271.74,3.02,90.58,1.152,1.171,51.6,7,0.11
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,wick,12,8,60,0.18,1.8,0.3,12,0.6,1.2,232,50.9,271.74,3.02,90.58,1.152,1.171,51.6,7,0.11
2026-07-02 16:58:49,M15_near_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr1.2,M15,near,body,12,8,60,0.1,1.8,0.3,12,0.35,1.2,29,48.3,32.4,0.36,10.8,1.151,1.117,52.2,3,0.073
2026-07-02 16:58:49,M15_near_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr1.2,M15,near,body,12,8,60,0.18,1.8,0.3,12,0.35,1.2,29,48.3,32.4,0.36,10.8,1.151,1.117,52.2,3,0.073
2026-07-02 16:58:49,M5_sweep_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep,body,12,8,60,0.1,1.8,0.3,12,0.6,1.2,60,51.7,50.7,0.56,16.9,1.147,0.845,52.2,5,0.072
2026-07-02 16:58:49,M5_sweep_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep,body,12,8,60,0.18,1.8,0.3,12,0.6,1.2,60,51.7,50.7,0.56,16.9,1.147,0.845,52.2,5,0.072
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,12,8,60,0.18,1.8,0.3,12,0.35,1.2,292,48.3,258.17,2.87,86.06,1.146,0.884,48.4,6,0.103
2026-07-02 16:58:49,M5_sweep_or_round_body_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,12,8,60,0.1,1.8,0.3,12,0.35,1.2,293,48.1,250.71,2.79,83.57,1.141,0.856,48.4,6,0.1
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,12,8,60,0.1,1.8,0.3,12,0.35,1.2,232,50.0,215.83,2.4,71.94,1.138,0.93,47.3,4,0.1
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,12,8,60,0.18,1.8,0.3,12,0.35,1.2,232,50.0,215.83,2.4,71.94,1.138,0.93,47.3,4,0.1
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,8,8,60,0.1,1.8,0.45,12,0.35,1.2,199,49.2,190.66,2.12,63.55,1.138,0.958,49.4,5,0.093
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,8,8,60,0.18,1.8,0.45,12,0.35,1.2,199,49.2,190.66,2.12,63.55,1.138,0.958,49.4,5,0.093
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,12,8,60,0.1,1.8,0.3,12,0.35,0.9,232,56.9,182.96,2.03,60.99,1.137,0.789,51.7,4,0.098
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,12,8,60,0.18,1.8,0.3,12,0.35,0.9,232,56.9,182.96,2.03,60.99,1.137,0.789,51.7,4,0.098
2026-07-02 16:58:49,M5_sweep_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr0.9,M5,sweep,wick,8,8,60,0.1,1.8,0.45,12,0.6,0.9,28,60.7,21.2,0.24,7.07,1.136,0.757,62.5,3,0.065
2026-07-02 16:58:49,M5_sweep_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr0.9,M5,sweep,wick,8,8,60,0.18,1.8,0.45,12,0.6,0.9,28,60.7,21.2,0.24,7.07,1.136,0.757,62.5,3,0.065
2026-07-02 16:58:49,M5_sweep_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr0.9,M5,sweep,wick,12,8,60,0.1,1.8,0.45,12,0.6,0.9,28,60.7,21.2,0.24,7.07,1.136,0.757,62.5,3,0.065
2026-07-02 16:58:49,M5_sweep_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr0.9,M5,sweep,wick,12,8,60,0.18,1.8,0.45,12,0.6,0.9,28,60.7,21.2,0.24,7.07,1.136,0.757,62.5,3,0.065
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,8,8,60,0.18,1.8,0.3,12,0.35,1.2,281,47.7,232.18,2.58,77.39,1.135,0.826,49.5,6,0.095
2026-07-02 16:58:49,M5_sweep_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,body,8,8,60,0.1,1.8,0.3,12,0.6,0.9,59,59.3,39.26,0.44,13.09,1.135,0.665,55.6,7,0.07
2026-07-02 16:58:49,M5_sweep_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M5,sweep,body,8,8,60,0.18,1.8,0.3,12,0.6,0.9,59,59.3,39.26,0.44,13.09,1.135,0.665,55.6,7,0.07
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,body,8,8,60,0.18,1.8,0.3,12,0.6,1.2,281,48.0,267.81,2.98,89.27,1.134,0.953,54.9,4,0.095
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,12,8,60,0.1,1.8,0.45,12,0.35,0.9,210,56.7,166.01,1.84,55.34,1.134,0.791,54.5,4,0.094
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,12,8,60,0.18,1.8,0.45,12,0.35,0.9,210,56.7,166.01,1.84,55.34,1.134,0.791,54.5,4,0.094
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr1.2,M15,sweep_or_round,wick,12,8,60,0.1,1.8,0.45,12,0.35,1.2,101,45.5,129.24,1.44,43.08,1.133,1.28,44.1,6,0.063
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr1.2,M15,sweep_or_round,wick,12,8,60,0.18,1.8,0.45,12,0.35,1.2,101,45.5,129.24,1.44,43.08,1.133,1.28,44.1,6,0.063
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,wick,8,8,60,0.1,1.8,0.3,12,0.6,1.2,221,50.2,228.64,2.54,76.21,1.132,1.035,52.8,7,0.097
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,wick,8,8,60,0.18,1.8,0.3,12,0.6,1.2,221,50.2,228.64,2.54,76.21,1.132,1.035,52.8,7,0.097
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr1.2,M15,sweep_or_round,wick,8,8,60,0.1,1.8,0.45,12,0.35,1.2,95,45.3,122.79,1.36,40.93,1.132,1.293,44.4,6,0.063
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr1.2,M15,sweep_or_round,wick,8,8,60,0.18,1.8,0.45,12,0.35,1.2,95,45.3,122.79,1.36,40.93,1.132,1.293,44.4,6,0.063
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,8,8,60,0.1,1.8,0.3,12,0.35,0.9,221,56.6,168.12,1.87,56.04,1.13,0.761,51.7,4,0.093
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,8,8,60,0.18,1.8,0.3,12,0.35,0.9,221,56.6,168.12,1.87,56.04,1.13,0.761,51.7,4,0.093
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,body,8,8,60,0.1,1.8,0.3,12,0.35,1.2,282,47.5,224.72,2.5,74.91,1.13,0.797,49.5,6,0.091
2026-07-02 16:58:49,M5_sweep_or_round_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr1.2,M5,sweep_or_round,body,8,8,60,0.1,1.8,0.3,12,0.6,1.2,282,47.9,257.91,2.87,85.97,1.128,0.915,54.9,4,0.091
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,8,8,60,0.1,1.8,0.45,12,0.35,0.9,199,56.3,151.17,1.68,50.39,1.127,0.76,57.0,3,0.09
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M5,sweep_or_round,wick,8,8,60,0.18,1.8,0.45,12,0.35,0.9,199,56.3,151.17,1.68,50.39,1.127,0.76,57.0,3,0.09
2026-07-02 16:58:49,M15_near_body_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.6_rr0.9,M15,near,body,8,8,60,0.1,1.8,0.3,12,0.6,0.9,28,57.1,26.71,0.3,8.9,1.126,0.954,50.0,3,0.067
2026-07-02 16:58:49,M15_near_body_tr8_pv8_lv60_mb0.18_xb1.8_br0.3_fw12_sl0.6_rr0.9,M15,near,body,8,8,60,0.18,1.8,0.3,12,0.6,0.9,28,57.1,26.71,0.3,8.9,1.126,0.954,50.0,3,0.067
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,sweep_or_round,wick,8,8,60,0.1,1.8,0.45,12,0.35,0.9,95,52.6,99.93,1.11,33.31,1.124,1.052,44.4,9,0.061
2026-07-02 16:58:49,M15_sweep_or_round_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.35_rr0.9,M15,sweep_or_round,wick,8,8,60,0.18,1.8,0.45,12,0.35,0.9,95,52.6,99.93,1.11,33.31,1.124,1.052,44.4,9,0.061
2026-07-02 16:58:49,M5_sweep_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr1.2,M5,sweep,wick,8,8,60,0.1,1.8,0.45,12,0.6,1.2,28,53.6,22.08,0.25,7.36,1.121,0.789,54.2,3,0.055
2026-07-02 16:58:49,M5_sweep_wick_tr8_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr1.2,M5,sweep,wick,8,8,60,0.18,1.8,0.45,12,0.6,1.2,28,53.6,22.08,0.25,7.36,1.121,0.789,54.2,3,0.055
2026-07-02 16:58:49,M5_sweep_wick_tr12_pv8_lv60_mb0.1_xb1.8_br0.45_fw12_sl0.6_rr1.2,M5,sweep,wick,12,8,60,0.1,1.8,0.45,12,0.6,1.2,28,53.6,22.08,0.25,7.36,1.121,0.789,54.2,3,0.055
2026-07-02 16:58:49,M5_sweep_wick_tr12_pv8_lv60_mb0.18_xb1.8_br0.45_fw12_sl0.6_rr1.2,M5,sweep,wick,12,8,60,0.18,1.8,0.45,12,0.6,1.2,28,53.6,22.08,0.25,7.36,1.121,0.789,54.2,3,0.055
2026-07-02 16:58:49,M5_sweep_or_round_wick_tr8_pv8_lv60_mb0.1_xb1.8_br0.3_fw12_sl0.35_rr1.2,M5,sweep_or_round,wick,8,8,60,0.1,1.8,0.3,12,0.35,1.2,221,49.3,181.06,2.01,60.35,1.119,0.819,48.3,4,0.089
