timestamp,label,entry_tf,mode,sp_lookback,sp_max_atr,fvg_required,fvg_min_atr,min_body_atr,body_ratio,sl,rr,trades,wr,fixed_pnl,fixed_per_day,fixed_per_month,fixed_pf,fixed_avg,pct_pos_days,max_losing_day_streak,sharpe_like
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M5,either,12,1.4,False,0.0,0.2,0.4,0.35,1.2,2,50.0,-9.42,-0.1,-3.14,0.505,-4.71,50.0,1,-0.329
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M5,either,12,1.4,False,0.0,0.35,0.4,0.35,1.2,2,50.0,-9.42,-0.1,-3.14,0.505,-4.71,50.0,1,-0.329
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M15,breakout,8,1.4,False,0.0,0.35,0.4,0.6,0.9,22,31.8,-249.75,-2.77,-83.25,0.481,-11.352,36.8,8,-0.366
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M15,either,8,1.4,False,0.0,0.35,0.4,0.6,0.9,22,31.8,-249.75,-2.77,-83.25,0.481,-11.352,36.8,8,-0.366
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M5,breakout,12,1.4,False,0.0,0.2,0.4,0.6,0.9,2,50.0,-12.43,-0.14,-4.14,0.391,-6.215,50.0,1,-0.438
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M5,breakout,12,1.4,False,0.0,0.35,0.4,0.6,0.9,2,50.0,-12.43,-0.14,-4.14,0.391,-6.215,50.0,1,-0.438
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M5,either,12,1.4,False,0.0,0.2,0.4,0.6,0.9,2,50.0,-12.43,-0.14,-4.14,0.391,-6.215,50.0,1,-0.438
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M5,either,12,1.4,False,0.0,0.35,0.4,0.6,0.9,2,50.0,-12.43,-0.14,-4.14,0.391,-6.215,50.0,1,-0.438
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M5,breakout,12,1.4,False,0.0,0.2,0.4,0.35,0.9,2,50.0,-11.87,-0.13,-3.96,0.376,-5.935,50.0,1,-0.454
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M5,breakout,12,1.4,False,0.0,0.35,0.4,0.35,0.9,2,50.0,-11.87,-0.13,-3.96,0.376,-5.935,50.0,1,-0.454
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M5,either,12,1.4,False,0.0,0.2,0.4,0.35,0.9,2,50.0,-11.87,-0.13,-3.96,0.376,-5.935,50.0,1,-0.454
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M5,either,12,1.4,False,0.0,0.35,0.4,0.35,0.9,2,50.0,-11.87,-0.13,-3.96,0.376,-5.935,50.0,1,-0.454
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M15,breakout,12,1.4,True,0.0,0.2,0.4,0.35,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M15,breakout,12,1.4,True,0.0,0.2,0.4,0.35,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
